,id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.isActive,away.venue.id,away.logo,away.conferenceId,away.alternateColor,season,status.type.altDetail,groups.id,groups.name,groups.shortName,groups.isConference,tournamentId
0,313310201,s:40~l:41~e:313310201~c:313310201,2011-11-28T02:00Z,0,True,True,False,False,"[{'type': 'event', 'headline': '76 CLASSIC AT ANAHEIM CA'}]",2011-11-28T02:00Z,0,N/A,2560,Anaheim Convention Center,Anaheim,CA,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,201,s:40~l:41~t:201,Oklahoma,Sooners,OU,Oklahoma Sooners,Oklahoma,7b0000,cccccc,True,1991,https://a.espncdn.com/i/teamlogos/ncaa/500/201.png,8,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,ebebeb,2012,,,,,,
0,313312692,s:40~l:41~e:313312692~c:313312692,2011-11-28T02:30Z,0,True,True,False,False,"[{'type': 'event', 'headline': 'SHAMROCK OFFICE SOLUTIONS CLASSIC AT MORAGA CA'}]",2011-11-28T02:30Z,0,N/A,488,University Credit Union Pavilion,Moraga,CA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,ebebeb,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,b5b7ba,2012,,,,,,
0,313320097,s:40~l:41~e:313320097~c:313320097,2011-11-29T00:00Z,20468,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2030,KFC Yum! Center,Louisville,KY,22090.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,4,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,f1f2f3,2012,,,,,,
0,313320057,s:40~l:41~e:313320057~c:313320057,2011-11-29T00:00Z,5843,True,True,False,False,"[{'type': 'event', 'headline': 'AT ORLANDO FL'}]",2011-11-29T00:00Z,0,N/A,3432,Amway Center,Orlando,FL,0.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,57,s:40~l:41~t:57,Florida,Gators,FLA,Florida Gators,Florida,0021A5,0021a5,True,360,https://a.espncdn.com/i/teamlogos/ncaa/500/57.png,23,56,s:40~l:41~t:56,Stetson,Hatters,STET,Stetson Hatters,Stetson,0a5640,True,2080,https://a.espncdn.com/i/teamlogos/ncaa/500/56.png,46,56854e,2012,,,,,,
0,313320238,s:40~l:41~e:313320238~c:313320238,2011-11-29T00:00Z,14316,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2084,Memorial Gymnasium (Vanderbilt),Nashville,TN,14316.0,True,0.0,0:00,3,3,STATUS_FINAL,post,True,Final,Final/OT,Final/OT,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,3,9ea2a2,2012,OT,,,,,
0,313320269,s:40~l:41~e:313320269~c:313320269,2011-11-29T01:00Z,12848,True,False,False,False,[],2011-11-29T01:00Z,0,N/A,2099,BMO Harris Bradley Center,Milwaukee,WI,18717.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,True,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,294,s:40~l:41~t:294,Jacksonville,Dolphins,JAX,Jacksonville Dolphins,Jacksonville,00523e,True,1994,https://a.espncdn.com/i/teamlogos/ncaa/500/294.png,46,,2012,,,,,,
0,313320235,s:40~l:41~e:313320235~c:313320235,2011-11-29T01:00Z,15971,True,False,False,False,[],2011-11-29T01:00Z,0,N/A,1392,FedExForum,Memphis,TN,18400.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,235,s:40~l:41~t:235,Memphis,Tigers,MEM,Memphis Tigers,Memphis,002447,231f20,True,1392,https://a.espncdn.com/i/teamlogos/ncaa/500/235.png,11,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson State,123297,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,b5b7ba,2012,,,,,,
0,313320025,s:40~l:41~e:313320025~c:313320025,2011-11-29T03:30Z,6407,True,False,False,False,[],2011-11-29T03:30Z,0,N/A,496,Haas Pavilion,Berkeley,CA,11877.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,25,s:40~l:41~t:25,California,Golden Bears,CAL,California Golden Bears,California,031522,ffc423,True,496,https://a.espncdn.com/i/teamlogos/ncaa/500/25.png,21,2377,s:40~l:41~t:2377,McNeese,Cowboys,MCNS,McNeese Cowboys,McNeese,00529C,True,2063,https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,25,,2012,,,,,,
0,313322598,s:40~l:41~e:313322598~c:313322598,2011-11-29T00:00Z,809,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2149,DeGol Arena,Loretto,PA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2598,s:40~l:41~t:2598,St. Francis (PA),Red Flash,SFPA,St. Francis (PA) Red Flash,St. Fran. (PA),a20012,,True,2149,https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png,19,315,s:40~l:41~t:315,Niagara,Purple Eagles,NIAG,Niagara Purple Eagles,Niagara,69207E,True,2177,https://a.espncdn.com/i/teamlogos/ncaa/500/315.png,13,f0f0f0,2012,,,,,,
0,313322430,s:40~l:41~e:313322430~c:313322430,2011-11-29T00:00Z,0,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,349,Greensboro Coliseum,Greensboro,NC,23500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2430,s:40~l:41~t:2430,UNC Greensboro,Spartans,UNCG,UNC Greensboro Spartans,UNC Greensboro,003559,ffd90a,True,349,https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png,24,2448,s:40~l:41~t:2448,North Carolina A&T,Aggies,NCAT,North Carolina A&T Aggies,NC A&T,0505aa,True,2066,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png,16,004684,2012,,,,,,
0,313322329,s:40~l:41~e:313322329~c:313322329,2011-11-29T00:00Z,853,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2141,Stabler Arena,Bethlehem,PA,5600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2329,s:40~l:41~t:2329,Lehigh,Mountain Hawks,LEH,Lehigh Mountain Hawks,Lehigh,6c2b2a,b69e70,True,2141,https://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,22,2514,s:40~l:41~t:2514,Quinnipiac,Bobcats,QUIN,Quinnipiac Bobcats,Quinnipiac,041B43,True,1907,https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png,19,,2012,,,,,,
0,313322309,s:40~l:41~e:313322309~c:313322309,2011-11-29T00:00Z,2638,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2020,M.A.C. Center,Kent,OH,6327.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2309,s:40~l:41~t:2309,Kent State,Golden Flashes,KENT,Kent State Golden Flashes,Kent State,002445,f0b510,True,2020,https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,14,309,s:40~l:41~t:309,Louisiana,Ragin' Cajuns,ULL,Louisiana Ragin' Cajuns,Louisiana,ce2842,True,373,https://a.espncdn.com/i/teamlogos/ncaa/500/309.png,27,,2012,,,,,,
0,313320314,s:40~l:41~e:313320314~c:313320314,2011-11-29T00:00Z,2520,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2001,Hynes Athletics Center,New Rochelle,NY,2578.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,314,s:40~l:41~t:314,Iona,Gaels,IONA,Iona Gaels,Iona,8c001a,f6a704,True,2001,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,13,112358,s:40~l:41~t:112358,Long Island University,Sharks,LIU,Long Island University Sharks,Long Island,50c9f7,True,2140,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,19,ffbf00,2012,,,,,,
0,313320277,s:40~l:41~e:313320277~c:313320277,2011-11-29T00:00Z,7334,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2199,WVU Coliseum,Morgantown,WV,14000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,277,s:40~l:41~t:277,West Virginia,Mountaineers,WVU,West Virginia Mountaineers,West Virginia,FFC600,eaaa00,True,2199,https://a.espncdn.com/i/teamlogos/ncaa/500/277.png,4,2006,s:40~l:41~t:2006,Akron,Zips,AKR,Akron Zips,Akron,00285e,True,2203,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,14,84754e,2012,,,,,,
0,313320171,s:40~l:41~e:313320171~c:313320171,2011-11-29T00:00Z,544,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,2002,Francis S. Levien Gymnasium,New York,NY,2700.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,171,s:40~l:41~t:171,Columbia,Lions,CLMB,Columbia Lions,Columbia,174785,004b85,True,2002,https://a.espncdn.com/i/teamlogos/ncaa/500/171.png,12,217,s:40~l:41~t:217,Swarthmore,Garnet,SWAR,Swarthmore Garnet,Swarthmore,000000,False,,,,,2012,,,,,,
0,313320046,s:40~l:41~e:313320046~c:313320046,2011-11-29T00:00Z,6854,True,False,False,False,[],2011-11-29T00:00Z,0,N/A,1823,Capital One Arena,Washington,DC,20600.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,46,s:40~l:41~t:46,Georgetown,Hoyas,GTWN,Georgetown Hoyas,Georgetown,110E42,001c58,True,1823,https://a.espncdn.com/i/teamlogos/ncaa/500/46.png,4,85,s:40~l:41~t:85,IUPUI,Jaguars,IUPU,IUPUI Jaguars,IUPUI,A81F30,True,4947,https://a.espncdn.com/i/teamlogos/ncaa/500/85.png,49,d59f0f,2012,,,,,,
0,313322447,s:40~l:41~e:313322447~c:313322447,2011-11-29T00:30Z,0,True,False,False,False,[],2011-11-29T00:30Z,0,N/A,2067,David R. Stopher Gymnasium,Thibodaux,LA,3800.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2447,s:40~l:41~t:2447,Nicholls,Colonels,NICH,Nicholls Colonels,Nicholls,C41230,f0f0f0,True,2067,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png,25,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,b18445,2012,,,,,,
0,313320288,s:40~l:41~e:313320288~c:313320288,2011-11-29T00:30Z,1671,True,False,False,False,[],2011-11-29T00:30Z,0,N/A,2038,Allen Arena,Nashville,TN,5028.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,288,s:40~l:41~t:288,Lipscomb,Bisons,LIP,Lipscomb Bisons,Lipscomb,20366C,f6b734,True,2038,https://a.espncdn.com/i/teamlogos/ncaa/500/288.png,46,2046,s:40~l:41~t:2046,Austin Peay,Governors,APSU,Austin Peay Governors,Austin Peay,8e0b0b,True,5428,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,20,,2012,,,,,,
0,313320164,s:40~l:41~e:313320164~c:313320164,2011-11-29T00:30Z,3271,True,False,False,False,[],2011-11-29T00:30Z,0,N/A,2008,Rutgers Athletic Center,Piscataway,NJ,8000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,4,2378,s:40~l:41~t:2378,UMBC,Retrievers,UMBC,UMBC Retrievers,UMBC,000000,True,6008,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png,1,ad860a,2012,,,,,,
0,313322057,s:40~l:41~e:313322057~c:313322057,2011-11-29T01:00Z,2004,True,False,False,False,[],2011-11-29T01:00Z,0,N/A,2098,Curb Event Center Arena,Nashville,TN,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2057,s:40~l:41~t:2057,Belmont,Bruins,BEL,Belmont Bruins,Belmont,182142,c9262d,True,2098,https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png,46,2906,s:40~l:41~t:2906,Trevecca Nazarene,Trojans,TNU,Trevecca Nazarene Trojans,Trevecca,,False,,,,,2012,,,,,,
0,313320250,s:40~l:41~e:313320250~c:313320250,2011-11-29T01:00Z,440,True,False,True,False,[],2011-11-29T01:00Z,0,N/A,2158,Texas Hall,Arlington,TX,4200.0,False,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,292,s:40~l:41~t:292,UT Rio Grande Valley,Vaqueros,UTRGV,UT Rio Grande Valley Vaqueros,UT Rio Grande,dc6000,True,2153,https://a.espncdn.com/i/teamlogos/ncaa/500/292.png,30,e1732d,2012,,,,,,
0,313320055,s:40~l:41~e:313320055~c:313320055,2011-11-29T01:00Z,0,True,True,True,False,"[{'type': 'event', 'headline': 'SHAMROCK OFFICE SOLUTIONS CLASSIC AT MORAGA CA'}]",2011-11-29T01:00Z,0,N/A,488,University Credit Union Pavilion,Moraga,CA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,55,s:40~l:41~t:55,Jacksonville State,Gamecocks,JVST,Jacksonville State Gamecocks,Jacksonville St,b50500,b5b7ba,True,2130,https://a.espncdn.com/i/teamlogos/ncaa/500/55.png,20,22,s:40~l:41~t:22,San Francisco State,Gators,SFSU,San Francisco State Gators,San Fran St,,False,,,,,2012,,,,,,
0,313320002,s:40~l:41~e:313320002~c:313320002,2011-11-29T01:00Z,4535,True,False,False,False,[],2011-11-29T01:00Z,0,N/A,1953,Auburn Arena,Auburn,AL,9121.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,s:40~l:41~t:2,Auburn,Tigers,AUB,Auburn Tigers,Auburn,03244d,f1f2f3,True,1953,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,23,2029,s:40~l:41~t:2029,Arkansas-Pine Bluff,Golden Lions,UAPB,Arkansas-Pine Bluff Golden Lions,Ark-Pine Bluff,e0aa0f,True,2105,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,26,eaaa00,2012,,,,,,
0,313320233,s:40~l:41~e:313320233~c:313320233,2011-11-29T01:30Z,1002,True,False,False,False,[],2011-11-29T01:30Z,0,N/A,1905,DakotaDome,Vermillion,SD,10000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,233,s:40~l:41~t:233,South Dakota,Coyotes,SDAK,South Dakota Coyotes,South Dakota,CD1241,f0f0f0,True,5432,https://a.espncdn.com/i/teamlogos/ncaa/500/233.png,49,619,s:40~l:41~t:619,Tabor,Tabor,TABOR,Tabor,Tabor College,000000,False,,,,,2012,,,,,,
0,313320038,s:40~l:41~e:313320038~c:313320038,2011-11-29T01:30Z,6453,True,False,False,False,[],2011-11-29T01:30Z,0,N/A,2207,CU Events Center,Boulder,CO,11064.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,True,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,True,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,000000,2012,,,,,,
0,313322473,s:40~l:41~e:313322473~c:313322473,2011-11-29T02:00Z,3755,True,False,False,False,[],2011-11-29T02:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2473,s:40~l:41~t:2473,Oakland,Golden Grizzlies,OAK,Oakland Golden Grizzlies,Oakland,04091c,927e4d,True,2178,https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png,49,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,ffffff,2012,,,,,,
0,313323084,s:40~l:41~e:313323084~c:313323084,2011-11-29T02:05Z,1044,True,False,False,False,[],2011-11-29T02:05Z,0,N/A,2091,UCCU Center,Orem,UT,8500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,3084,s:40~l:41~t:3084,Utah Valley,Wolverines,UVU,Utah Valley Wolverines,Utah Valley,004812,e1c736,True,2091,https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png,30,2459,s:40~l:41~t:2459,Northern Illinois,Huskies,NIU,Northern Illinois Huskies,N Illinois,F1122C,True,2090,https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,14,cc0000,2012,,,,,,
0,313322547,s:40~l:41~e:313322547~c:313322547,2011-11-29T03:00Z,0,True,False,False,False,[],2011-11-29T03:00Z,0,N/A,,,,,,,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2547,s:40~l:41~t:2547,Seattle U,Redhawks,SEA,Seattle U Redhawks,Seattle U,BF2E1A,c2c3c0,True,1965,https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png,43,2866,s:40~l:41~t:2866,Evergreen State,Geoducks,EVG,Evergreen State Geoducks,Evergreen State,000000,False,,,,,2012,,,,,,
0,313320024,s:40~l:41~e:313320024~c:313320024,2011-11-29T03:00Z,4642,True,False,False,False,[],2011-11-29T03:00Z,0,N/A,820,Maples Pavilion,Stanford,CA,7233.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,24,s:40~l:41~t:24,Stanford,Cardinal,STAN,Stanford Cardinal,Stanford,A80532,ffffff,True,820,https://a.espncdn.com/i/teamlogos/ncaa/500/24.png,21,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,True,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,9,c2c3c0,2012,,,,,,
0,313320023,s:40~l:41~e:313320023~c:313320023,2011-11-29T03:00Z,1055,True,False,False,False,[],2011-11-29T03:00Z,0,N/A,2192,Provident Credit Union Event Center,San Jose,CA,5000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,23,s:40~l:41~t:23,San José St,Spartans,SJSU,San José St Spartans,San José State,005893,fdba31,True,2192,https://a.espncdn.com/i/teamlogos/ncaa/500/23.png,30,147,s:40~l:41~t:147,Montana State,Bobcats,MTST,Montana State Bobcats,Montana State,003875,True,2065,https://a.espncdn.com/i/teamlogos/ncaa/500/147.png,5,bf965c,2012,,,,,,
0,313322608,s:40~l:41~e:313322608~c:313322608,2011-11-29T03:30Z,1488,True,False,False,False,"[{'type': 'event', 'headline': 'SHAMROCK OFFICE SOLUTIONS CLASSIC'}]",2011-11-29T03:30Z,0,N/A,488,University Credit Union Pavilion,Moraga,CA,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,True,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,2692,s:40~l:41~t:2692,Weber State,Wildcats,WEB,Weber State Wildcats,Weber State,18005a,True,2198,https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png,5,ebebeb,2012,,,,,,
0,313320026,s:40~l:41~e:313320026~c:313320026,2011-11-29T04:00Z,3885,True,False,False,False,[],2011-11-29T04:00Z,0,N/A,2224,Los Angeles Memorial Sports Arena,Los Angeles,CA,15000.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,26,s:40~l:41~t:26,UCLA,Bruins,UCLA,UCLA Bruins,UCLA,005C8E,ffc72c,True,479,https://a.espncdn.com/i/teamlogos/ncaa/500/26.png,21,2492,s:40~l:41~t:2492,Pepperdine,Waves,PEPP,Pepperdine Waves,Pepperdine,003A72,True,1055,https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png,29,dc762f,2012,,,,,,
0,313330194,s:40~l:41~e:313330194~c:313330194,2011-11-30T02:30Z,18809,True,False,False,False,[],2011-11-30T02:30Z,0,N/A,317,Value City Arena,Columbus,OH,19500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,150,s:40~l:41~t:150,Duke,Blue Devils,DUKE,Duke Blue Devils,Duke,001A57,True,1914,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,2,f1f2f3,2012,,,,,,
0,313330183,s:40~l:41~e:313330183~c:313330183,2011-11-30T00:00Z,16649,True,False,False,False,[],2011-11-30T00:00Z,0,N/A,1964,Carrier Dome,Syracuse,NY,34616.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,4,2199,s:40~l:41~t:2199,Eastern Michigan,Eagles,EMU,Eastern Michigan Eagles,E Michigan,00331b,True,2109,https://a.espncdn.com/i/teamlogos/ncaa/500/2199.png,14,f0f0f0,2012,,,,,,
0,313330239,s:40~l:41~e:313330239~c:313330239,2011-11-30T01:00Z,6072,True,False,False,False,[],2011-11-30T01:00Z,0,N/A,1049,Ferrell Center,Waco,TX,10284.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,239,s:40~l:41~t:239,Baylor,Bears,BAY,Baylor Bears,Baylor,004834,ffb81c,True,1049,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,8,2504,s:40~l:41~t:2504,Prairie View A&M,Panthers,PV,Prairie View A&M Panthers,Prairie View,4d0960,True,2027,https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png,26,,2012,,,,,,
0,313330258,s:40~l:41~e:313330258~c:313330258,2011-11-30T00:00Z,10564,True,False,False,False,[],2011-11-30T00:00Z,0,N/A,1927,John Paul Jones Arena,Charlottesville,VA,14593.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,258,s:40~l:41~t:258,Virginia,Cavaliers,UVA,Virginia Cavaliers,Virginia,f84c1e,ffffff,True,1927,https://a.espncdn.com/i/teamlogos/ncaa/500/258.png,2,130,s:40~l:41~t:130,Michigan,Wolverines,MICH,Michigan Wolverines,Michigan,00274c,True,1986,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,7,00274c,2012,,,,,,
0,313332351,s:40~l:41~e:313332351~c:313332351,2011-11-30T03:00Z,2012,True,False,False,False,[],2011-11-30T03:00Z,0,N/A,2173,Gersten Pavilion,Los Angeles,CA,4156.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2351,s:40~l:41~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,Loyola Marymnt,880029,00345b,True,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,139,s:40~l:41~t:139,Saint Louis,Billikens,SLU,Saint Louis Billikens,Saint Louis,00539C,True,1947,https://a.espncdn.com/i/teamlogos/ncaa/500/139.png,3,ebebeb,2012,,,,,,
0,313332507,s:40~l:41~e:313332507~c:313332507,2011-11-30T00:00Z,5201,True,False,False,False,[],2011-11-30T00:00Z,0,N/A,146,Dunkin Donuts Center,Providence,RI,12410.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2507,s:40~l:41~t:2507,Providence,Friars,PROV,Providence Friars,Providence,000000,7d8082,True,4691,https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png,4,107,s:40~l:41~t:107,Holy Cross,Crusaders,HC,Holy Cross Crusaders,Holy Cross,0a0a0a,True,137,https://a.espncdn.com/i/teamlogos/ncaa/500/107.png,22,080808,2012,,,,,,
0,313332454,s:40~l:41~e:313332454~c:313332454,2011-11-30T00:00Z,1058,True,False,False,False,[],2011-11-30T00:00Z,0,N/A,2123,UNF Arena,Jacksonville,FL,1351.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2454,s:40~l:41~t:2454,North Florida,Ospreys,UNF,North Florida Ospreys,North Florida,004B8D,babcbe,True,2123,https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png,46,2065,s:40~l:41~t:2065,Bethune-Cookman,Wildcats,BCU,Bethune-Cookman Wildcats,Bethune-Cookman,7b1831,True,2073,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,16,e9aa12,2012,,,,,,
0,313332428,s:40~l:41~e:313332428~c:313332428,2011-11-30T00:00Z,1271,True,False,False,False,[],2011-11-30T00:00Z,0,N/A,2081,McDougald-McLendon Arena,Durham,NC,3500.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2428,s:40~l:41~t:2428,North Carolina Central,Eagles,NCCU,North Carolina Central Eagles,NC Central,880023,c2c3c0,True,2081,https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png,16,2576,s:40~l:41~t:2576,South Wesleyan,Warriors,SW,South Wesleyan Warriors,S Wesleyan,,False,,,,,2012,,,,,,
0,313332261,s:40~l:41~e:313332261~c:313332261,2011-11-30T00:00Z,2643,True,False,False,False,[],2011-11-30T00:00Z,0,N/A,2017,Convocation Center (VA),Hampton,VA,7200.0,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2261,s:40~l:41~t:2261,Hampton,Pirates,HAMP,Hampton Pirates,Hampton,0067AC,,True,2017,https://a.espncdn.com/i/teamlogos/ncaa/500/2261.png,16,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,True,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,ebebeb,2012,,,,,,
