"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.isActive","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.logo","home.color","home.alternateColor","home.logo","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","status.type.altDetail","game_id","PBP","team_box","player_box"
280516005,"s:40~l:46~e:280516005~c:280516005","2008-05-17T00:00Z",20562,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 6'}]","2008-05-17T00:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","True",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png","061642","fdbb30","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2008,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","playoff","Playoff Series","Series tied 3-3","False",7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}]","",280516005,TRUE,TRUE,TRUE
280515024,"s:40~l:46~e:280515024~c:280515024","2008-05-16T00:00Z",18797,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 6'}]","2008-05-16T00:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","True",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png","000000","061922","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2008,780,"AT&T Center","San Antonio","TX",18354,"False","playoff","Playoff Series","Series tied 3-3","False",7,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/24?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/3?lang=en&region=us'}]","",280515024,TRUE,TRUE,TRUE
280514002,"s:40~l:46~e:280514002~c:280514002","2008-05-15T00:00Z",18624,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 5'}]","2008-05-15T00:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","True",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png","006532","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2008,1824,"TD Garden","Boston","MA",18624,"False","playoff","Playoff Series","BOS leads series 3-2","False",7,"[{'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}]","",280514002,TRUE,TRUE,TRUE
280514013,"s:40~l:46~e:280514013~c:280514013","2008-05-14T23:30Z",18997,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 5'}]","2008-05-14T23:30Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","True",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png","542582","552582","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2008,1841,"STAPLES Center","Los Angeles","CA",19068,"True","playoff","Playoff Series","LAL lead 3-2","False",7,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/13?lang=en&region=us'}, {'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/26?lang=en&region=us'}]","",280514013,TRUE,TRUE,TRUE
280513003,"s:40~l:46~e:280513003~c:280513003","2008-05-14T00:30Z",18246,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 5'}]","2008-05-14T00:30Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","False",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png","0093B1","b4975a","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2008,985,"Smoothie King Center","New Orleans","LA",16867,"True","playoff","Playoff Series","NO leads series 3-2","False",7,"[{'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/3?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/24?lang=en&region=us'}]","",280513003,TRUE,TRUE,TRUE
280513008,"s:40~l:46~e:280513008~c:280513008","2008-05-13T23:00Z",22076,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 5'}]","2008-05-13T23:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","True",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png","FA002C","006bb6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2008,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","playoff","Playoff Series","DET Wins series 4-1","True",7,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/8?lang=en&region=us'}, {'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/19?lang=en&region=us'}]","",280513008,TRUE,TRUE,TRUE
280512005,"s:40~l:46~e:280512005~c:280512005","2008-05-13T00:00Z",20562,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 4'}]","2008-05-13T00:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","True",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png","061642","fdbb30","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2008,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","playoff","Playoff Series","Series tied 2-2","False",7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}]","",280512005,TRUE,TRUE,TRUE
280511024,"s:40~l:46~e:280511024~c:280511024","2008-05-11T23:00Z",18797,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 4'}]","2008-05-11T23:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","True",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png","000000","061922","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2008,780,"AT&T Center","San Antonio","TX",18354,"False","playoff","Playoff Series","Series tied 2-2","False",7,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/24?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/3?lang=en&region=us'}]","",280511024,TRUE,TRUE,TRUE
280511026,"s:40~l:46~e:280511026~c:280511026","2008-05-11T17:30Z",19911,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 4'}]","2008-05-11T17:30Z",15,"QTR",0,"0.0",5,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","True",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png","06143F","f9a01b","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2008,3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True","playoff","Playoff Series","Series tied 2-2","False",7,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/26?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/13?lang=en&region=us'}]","OT",280511026,TRUE,TRUE,TRUE
280510005,"s:40~l:46~e:280510005~c:280510005","2008-05-11T00:00Z",20562,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 3'}]","2008-05-11T00:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","True",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","006532","f1f2f3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png","061642","fdbb30","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png",2008,3417,"Rocket Mortgage FieldHouse","Cleveland","OH",19432,"False","playoff","Playoff Series","BOS leads series 2-1","False",7,"[{'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}]","",280510005,TRUE,TRUE,TRUE
280510019,"s:40~l:46~e:280510019~c:280510019","2008-05-10T21:00Z",17519,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 4'}]","2008-05-10T21:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","True",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png","0860A8","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2008,4042,"Amway Arena","Orlando","FL",17461,"False","playoff","Playoff Series","DET leads series 3-1","False",7,"[{'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/19?lang=en&region=us'}, {'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/8?lang=en&region=us'}]","",280510019,TRUE,TRUE,TRUE
280509026,"s:40~l:46~e:280509026~c:280509026","2008-05-09T23:00Z",19911,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 3'}]","2008-05-09T23:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","True",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","542582","552582","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png","06143F","f9a01b","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png",2008,3093,"Vivint Smart Home Arena","Salt Lake City","UT",18306,"True","playoff","Playoff Series","LAL lead 2-1","False",7,"[{'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/26?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/13?lang=en&region=us'}]","",280509026,TRUE,TRUE,TRUE
280508024,"s:40~l:46~e:280508024~c:280508024","2008-05-09T00:30Z",18797,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 3'}]","2008-05-09T00:30Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","True",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","0093B1","b4975a","False","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png","000000","061922","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png",2008,780,"AT&T Center","San Antonio","TX",18354,"False","playoff","Playoff Series","NO leads series 2-1","False",7,"[{'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/24?lang=en&region=us'}, {'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/3?lang=en&region=us'}]","",280508024,TRUE,TRUE,TRUE
280508002,"s:40~l:46~e:280508002~c:280508002","2008-05-08T23:00Z",18624,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 2'}]","2008-05-08T23:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","True",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png","006532","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2008,1824,"TD Garden","Boston","MA",18624,"False","playoff","Playoff Series","BOS leads series 2-0","False",7,"[{'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}]","",280508002,TRUE,TRUE,TRUE
280507019,"s:40~l:46~e:280507019~c:280507019","2008-05-08T00:00Z",17519,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 3'}]","2008-05-08T00:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","True",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","FA002C","006bb6","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png","0860A8","c4ced3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png",2008,4042,"Amway Arena","Orlando","FL",17461,"False","playoff","Playoff Series","DET leads series 2-1","False",7,"[{'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/19?lang=en&region=us'}, {'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/8?lang=en&region=us'}]","",280507019,TRUE,TRUE,TRUE
280507013,"s:40~l:46~e:280507013~c:280507013","2008-05-07T23:30Z",18997,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 2'}]","2008-05-07T23:30Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","True",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png","542582","552582","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2008,1841,"STAPLES Center","Los Angeles","CA",19068,"True","playoff","Playoff Series","LAL lead 2-0","False",7,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/13?lang=en&region=us'}, {'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/26?lang=en&region=us'}]","",280507013,TRUE,TRUE,TRUE
280506002,"s:40~l:46~e:280506002~c:280506002","2008-05-07T00:00Z",18624,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 1'}]","2008-05-07T00:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","True",5,"s:40~l:46~t:5","Cleveland","Cavaliers","CLE","Cleveland Cavaliers","Cavaliers","061642","fdbb30","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png","006532","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2008,1824,"TD Garden","Boston","MA",18624,"False","playoff","Playoff Series","BOS leads series 1-0","False",7,"[{'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/5?lang=en&region=us'}]","",280506002,TRUE,TRUE,TRUE
280505003,"s:40~l:46~e:280505003~c:280505003","2008-05-06T00:30Z",17927,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 2'}]","2008-05-06T00:30Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:46~t:3","New Orleans","Hornets","NO","New Orleans Hornets","Hornets","False",24,"s:40~l:46~t:24","San Antonio","Spurs","SA","San Antonio Spurs","Spurs","000000","061922","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png","0093B1","b4975a","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png",2008,985,"Smoothie King Center","New Orleans","LA",16867,"True","playoff","Playoff Series","NO leads series 2-0","False",7,"[{'id': '3', 'uid': 's:40~l:46~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/3?lang=en&region=us'}, {'id': '24', 'uid': 's:40~l:46~t:24', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/24?lang=en&region=us'}]","",280505003,TRUE,TRUE,TRUE
280505008,"s:40~l:46~e:280505008~c:280505008","2008-05-05T23:00Z",22076,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE SEMIFINALS - GAME 2'}]","2008-05-05T23:00Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:46~t:8","Detroit","Pistons","DET","Detroit Pistons","Pistons","True",19,"s:40~l:46~t:19","Orlando","Magic","ORL","Orlando Magic","Magic","0860A8","c4ced3","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png","FA002C","006bb6","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png",2008,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","playoff","Playoff Series","DET leads series 2-0","False",7,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/8?lang=en&region=us'}, {'id': '19', 'uid': 's:40~l:46~t:19', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/19?lang=en&region=us'}]","",280505008,TRUE,TRUE,TRUE
280504002,"s:40~l:46~e:280504002~c:280504002","2008-05-04T17:00Z",18624,"True","False","False","False","[{'type': 'event', 'headline': 'EASTERN CONFERENCE FIRST ROUND - GAME 7'}]","2008-05-04T17:00Z",14,"RD16",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:46~t:2","Boston","Celtics","BOS","Boston Celtics","Celtics","True",1,"s:40~l:46~t:1","Atlanta","Hawks","ATL","Atlanta Hawks","Hawks","002B5C","002b5c","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png","006532","f1f2f3","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png",2008,1824,"TD Garden","Boston","MA",18624,"False","playoff","Playoff Series","BOS Wins series 4-3","True",7,"[{'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/2?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:46~t:1', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/1?lang=en&region=us'}]","",280504002,TRUE,TRUE,TRUE
280504013,"s:40~l:46~e:280504013~c:280504013","2008-05-04T16:30Z",18997,"True","False","False","False","[{'type': 'event', 'headline': 'WESTERN CONFERENCE SEMIFINALS - GAME 1'}]","2008-05-04T16:30Z",15,"QTR",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:46~t:13","Los Angeles","Lakers","LAL","Los Angeles Lakers","Lakers","True",26,"s:40~l:46~t:26","Utah","Jazz","UTAH","Utah Jazz","Jazz","06143F","f9a01b","True","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png","542582","552582","https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png",2008,1841,"STAPLES Center","Los Angeles","CA",19068,"True","playoff","Playoff Series","LAL lead 1-0","False",7,"[{'id': '13', 'uid': 's:40~l:46~t:13', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/13?lang=en&region=us'}, {'id': '26', 'uid': 's:40~l:46~t:26', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2008/teams/26?lang=en&region=us'}]","",280504013,TRUE,TRUE,TRUE
