id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,game_id,season_type,season,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,status.type.altDetail,PBP,player_box
400828079,s:40~l:46~e:400828079~c:400828079,2015-11-22T00:30Z,15890,TRUE,FALSE,FALSE,FALSE,[],2015-11-22T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,400828079,2,2016,"","","",,,"","",TRUE,TRUE
400828077,s:40~l:46~e:400828077~c:400828077,2015-11-22T00:00Z,17137,TRUE,FALSE,FALSE,FALSE,[],2015-11-22T00:00Z,1,STD,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,400828077,2,2016,"","","",,,"","",TRUE,TRUE
400828076,s:40~l:46~e:400828076~c:400828076,2015-11-21T22:00Z,16104,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T22:00Z,1,STD,3432,Amway Center,Orlando,FL,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,400828076,2,2016,"","","",,,"","",TRUE,TRUE
400828074,s:40~l:46~e:400828074~c:400828074,2015-11-21T03:30Z,19596,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T03:30Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,400828074,2,2016,"","","",,,"","",TRUE,TRUE
400828075,s:40~l:46~e:400828075~c:400828075,2015-11-21T03:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,400828075,2,2016,"","","",,,"","",TRUE,TRUE
400828073,s:40~l:46~e:400828073~c:400828073,2015-11-21T03:00Z,19393,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T03:00Z,1,STD,3423,Moda Center,Portland,OR,19441,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,400828073,2,2016,playoff,Playoff Series,POR Wins series 4-2,TRUE,7,"[{'id': '22', 'uid': 's:40~l:46~t:22', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2016/teams/22?lang=en&region=us'}, {'id': '12', 'uid': 's:40~l:46~t:12', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2016/teams/12?lang=en&region=us'}]","",TRUE,TRUE
400828072,s:40~l:46~e:400828072~c:400828072,2015-11-21T02:00Z,12264,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T02:00Z,1,STD,892,Ball Arena,Denver,CO,19520,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,400828072,2,2016,"","","",,,"","",TRUE,TRUE
400828071,s:40~l:46~e:400828071~c:400828071,2015-11-21T01:30Z,20028,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T01:30Z,1,STD,516,American Airlines Center,Dallas,TX,19200,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,400828071,2,2016,"","","",,,"","",TRUE,TRUE
400828067,s:40~l:46~e:400828067~c:400828067,2015-11-21T01:00Z,17555,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T01:00Z,1,STD,1392,FedExForum,Memphis,TN,18400,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,1392,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,400828067,2,2016,"","","",,,"","",TRUE,TRUE
400828068,s:40~l:46~e:400828068~c:400828068,2015-11-21T01:00Z,13445,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T01:00Z,1,STD,2029,Target Center,Minneapolis,MN,19356,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,400828068,2,2016,"","","",,,"","",TRUE,TRUE
400828069,s:40~l:46~e:400828069~c:400828069,2015-11-21T01:00Z,16698,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T01:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,400828069,2,2016,"","","",,,"","",TRUE,TRUE
400828070,s:40~l:46~e:400828070~c:400828070,2015-11-21T01:00Z,18203,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T01:00Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,400828070,2,2016,"","","",,,"","",TRUE,TRUE
400828066,s:40~l:46~e:400828066~c:400828066,2015-11-21T00:30Z,18361,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T00:30Z,1,STD,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,06143F,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,400828066,2,2016,"","","",,,"","",TRUE,TRUE
400828065,s:40~l:46~e:400828065~c:400828065,2015-11-21T00:00Z,17926,TRUE,FALSE,FALSE,FALSE,[],2015-11-21T00:00Z,1,STD,1893,Spectrum Center,Charlotte,NC,19077,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,TRUE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,400828065,2,2016,"","","",,,"","",TRUE,TRUE
400828064,s:40~l:46~e:400828064~c:400828064,2015-11-20T03:30Z,19528,TRUE,FALSE,FALSE,FALSE,[],2015-11-20T03:30Z,1,STD,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,400828064,2,2016,"","","",,,"","",TRUE,TRUE
400828063,s:40~l:46~e:400828063~c:400828063,2015-11-20T01:00Z,20562,TRUE,FALSE,FALSE,FALSE,[],2015-11-20T01:00Z,1,STD,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,400828063,2,2016,"","","",,,"","",TRUE,TRUE
400828062,s:40~l:46~e:400828062~c:400828062,2015-11-20T00:30Z,19600,TRUE,FALSE,FALSE,FALSE,[],2015-11-20T00:30Z,1,STD,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,400828062,2,2016,"","","",,,"","",TRUE,TRUE
400828061,s:40~l:46~e:400828061~c:400828061,2015-11-19T03:30Z,17377,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T03:30Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,1847,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,400828061,2,2016,"","","",,,"","",TRUE,TRUE
400828060,s:40~l:46~e:400828060~c:400828060,2015-11-19T02:00Z,18741,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T02:00Z,1,STD,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,3093,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,400828060,2,2016,"","","",,,"","",TRUE,TRUE
400828059,s:40~l:46~e:400828059~c:400828059,2015-11-19T01:30Z,18418,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T01:30Z,1,STD,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,400828059,2,2016,"","","",,,"","",TRUE,TRUE
400828056,s:40~l:46~e:400828056~c:400828056,2015-11-19T01:00Z,13008,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T01:00Z,1,STD,1827,State Farm Arena,Atlanta,GA,16888,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,2247,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,400828056,2,2016,"","","",,,"","",TRUE,TRUE
400828057,s:40~l:46~e:400828057~c:400828057,2015-11-19T01:00Z,17107,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T01:00Z,1,STD,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,1394,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,400828057,2,2016,"","","",,,"",OT,TRUE,TRUE
400828058,s:40~l:46~e:400828058~c:400828058,2015-11-19T01:00Z,18203,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T01:00Z,1,STD,2559,Paycom Center,Oklahoma City,OK,18203,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,TRUE,2559,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/okc.png,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,400828058,2,2016,"","","",,,"","",TRUE,TRUE
400828055,s:40~l:46~e:400828055~c:400828055,2015-11-19T00:30Z,17262,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T00:30Z,1,STD,1824,TD Garden,Boston,MA,19156,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,1824,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,516,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,400828055,2,2016,"","","",,,"","",TRUE,TRUE
400828052,s:40~l:46~e:400828052~c:400828052,2015-11-19T00:00Z,14040,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T00:00Z,1,STD,1893,Spectrum Center,Charlotte,NC,19077,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,TRUE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,06143F,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,400828052,2,2016,"","","",,,"","",TRUE,TRUE
400828053,s:40~l:46~e:400828053~c:400828053,2015-11-19T00:00Z,16048,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T00:00Z,1,STD,3432,Amway Center,Orlando,FL,18500,FALSE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,3432,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,400828053,2,2016,"","","",,,"",OT,TRUE,TRUE
400828054,s:40~l:46~e:400828054~c:400828054,2015-11-19T00:00Z,11080,TRUE,FALSE,FALSE,FALSE,[],2015-11-19T00:00Z,1,STD,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,1845,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,2183,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,400828054,2,2016,"","","",,,"","",TRUE,TRUE
400828051,s:40~l:46~e:400828051~c:400828051,2015-11-18T03:30Z,19596,TRUE,FALSE,FALSE,FALSE,[],2015-11-18T03:30Z,1,STD,2465,ORACLE Arena,Oakland,CA,19596,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,2465,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,1838,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,400828051,2,2016,"","","",,,"","",TRUE,TRUE
400828050,s:40~l:46~e:400828050~c:400828050,2015-11-18T01:00Z,17269,TRUE,FALSE,FALSE,FALSE,[],2015-11-18T01:00Z,1,STD,985,Smoothie King Center,New Orleans,LA,16867,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,0093B1,b4975a,TRUE,985,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/no.png,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,892,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,400828050,2,2016,"","","",,,"","",TRUE,TRUE
400828046,s:40~l:46~e:400828046~c:400828046,2015-11-18T00:30Z,12241,TRUE,FALSE,FALSE,FALSE,[],2015-11-18T00:30Z,1,STD,3559,Barclays Center,Brooklyn,NY,17732,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,17,s:40~l:46~t:17,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,06143F,ffffff,TRUE,1826,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bkn.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,1827,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,400828046,2,2016,"","","",,,"","",TRUE,TRUE
400828047,s:40~l:46~e:400828047~c:400828047,2015-11-18T00:30Z,18442,TRUE,FALSE,FALSE,FALSE,[],2015-11-18T00:30Z,1,STD,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,3419,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,3417,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,400828047,2,2016,playoff,Playoff Series,CLE Wins series 4-0,TRUE,7,"[{'id': '8', 'uid': 's:40~l:46~t:8', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2016/teams/8?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:46~t:5', 'wins': 4, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2016/teams/5?lang=en&region=us'}]","",TRUE,TRUE
400828048,s:40~l:46~e:400828048~c:400828048,2015-11-18T00:30Z,19600,TRUE,FALSE,FALSE,FALSE,[],2015-11-18T00:30Z,1,STD,3438,FTX Arena,Miami,FL,19600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,3438,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,2029,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,400828048,2,2016,"","","",,,"","",TRUE,TRUE
400828049,s:40~l:46~e:400828049~c:400828049,2015-11-18T00:30Z,19812,TRUE,FALSE,FALSE,FALSE,[],2015-11-18T00:30Z,1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,1830,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,30,s:40~l:46~t:30,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,TRUE,1893,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,400828049,2,2016,"","","",,,"","",TRUE,TRUE
400828045,s:40~l:46~e:400828045~c:400828045,2015-11-18T00:00Z,15485,TRUE,FALSE,FALSE,FALSE,[],2015-11-18T00:00Z,1,STD,1823,Capital One Arena,Washington,DC,20600,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,1823,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,2099,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,400828045,2,2016,"","","",,,"","",TRUE,TRUE
400828044,s:40~l:46~e:400828044~c:400828044,2015-11-17T02:00Z,18055,TRUE,FALSE,FALSE,FALSE,[],2015-11-17T02:00Z,1,STD,1949,Footprint Center,Phoenix,AZ,18055,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,1949,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,1841,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,400828044,2,2016,"","","",,,"","",TRUE,TRUE
400828043,s:40~l:46~e:400828043~c:400828043,2015-11-17T01:30Z,18418,TRUE,FALSE,FALSE,FALSE,[],2015-11-17T01:30Z,1,STD,780,AT&T Center,San Antonio,TX,18354,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,780,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,3423,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,400828043,2,2016,"","","",,,"","",TRUE,TRUE
