id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,notes,startDate,type.id,type.abbreviation,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.logo,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.logo,game_id,season_type,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,series.type,series.title,series.summary,series.completed,series.totalCompetitions,series.competitors,season,status.type.altDetail,PBP,player_box
211218016,s:40~l:46~e:211218016~c:211218016,2001-12-19T00:00Z,17079,TRUE,FALSE,FALSE,FALSE,[],2001-12-19T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,211218016,2,2029,Target Center,Minneapolis,MN,19356,FALSE,playoff,Playoff Series,DAL leads series 3-0,FALSE,7,"[{'id': '16', 'uid': 's:40~l:46~t:16', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/16?lang=en&region=us'}, {'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/6?lang=en&region=us'}]",2002,"",FALSE,TRUE
211218023,s:40~l:46~e:211218023~c:211218023,2001-12-19T00:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2001-12-19T00:00Z,1,STD,0,0.0,1,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,211218023,2,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211218029,s:40~l:46~e:211218029~c:211218029,2001-12-19T00:00Z,12476,TRUE,FALSE,FALSE,FALSE,[],2001-12-19T00:00Z,1,STD,0,0.0,1,3,STATUS_FINAL,post,TRUE,Final,Final,Final,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,211218029,2,,"","","",,,"","","",,,"",2002,"",FALSE,TRUE
211218021,s:40~l:46~e:211218021~c:211218021,2001-12-18T23:00Z,15945,TRUE,FALSE,FALSE,FALSE,[],2001-12-18T23:00Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,211218021,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211217020,s:40~l:46~e:211217020~c:211217020,2001-12-18T00:00Z,20314,TRUE,FALSE,FALSE,FALSE,[],2001-12-18T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,211217020,2,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,playoff,Playoff Series,BOS leads series 3-2,FALSE,7,"[{'id': '20', 'uid': 's:40~l:46~t:20', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/20?lang=en&region=us'}, {'id': '2', 'uid': 's:40~l:46~t:2', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/2?lang=en&region=us'}]",2002,"",FALSE,TRUE
211216018,s:40~l:46~e:211216018~c:211216018,2001-12-17T00:00Z,19763,TRUE,FALSE,FALSE,FALSE,[],2001-12-17T00:00Z,1,STD,123,2:03,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",211216018,2,1830,Madison Square Garden,New York,NY,19763,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211216013,s:40~l:46~e:211216013~c:211216013,2001-12-16T23:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T23:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,211216013,2,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211216023,s:40~l:46~e:211216023~c:211216023,2001-12-16T23:00Z,17317,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T23:00Z,1,STD,0,0.0,1,3,STATUS_FINAL,post,TRUE,Final,Final,Final,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,211216023,2,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211216025,s:40~l:46~e:211216025~c:211216025,2001-12-16T23:00Z,14753,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T23:00Z,1,STD,0,0.0,1,3,STATUS_FINAL,post,TRUE,Final,Final,Final,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,211216025,2,2184,KeyArena,Seattle,WA,17459,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211216028,s:40~l:46~e:211216028~c:211216028,2001-12-16T20:00Z,20048,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T20:00Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,211216028,2,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211216012,s:40~l:46~e:211216012~c:211216012,2001-12-16T17:30Z,16416,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T17:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,211216012,2,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211215003,s:40~l:46~e:211215003~c:211215003,2001-12-16T00:30Z,10358,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,211215003,2,4043,Charlotte Coliseum,Charlotte,NC,23799,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211215004,s:40~l:46~e:211215004~c:211215004,2001-12-16T00:30Z,18392,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,211215004,2,1847,United Center,Chicago,IL,20917,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211215005,s:40~l:46~e:211215005~c:211215005,2001-12-16T00:30Z,20231,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,7,7.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,211215005,2,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211215006,s:40~l:46~e:211215006~c:211215006,2001-12-16T00:30Z,19485,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,211215006,2,516,American Airlines Center,Dallas,TX,19200,FALSE,playoff,Playoff Series,DAL leads series 3-0,FALSE,7,"[{'id': '6', 'uid': 's:40~l:46~t:6', 'wins': 3, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/6?lang=en&region=us'}, {'id': '16', 'uid': 's:40~l:46~t:16', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/nba/seasons/2002/teams/16?lang=en&region=us'}]",2002,"",FALSE,TRUE
211215009,s:40~l:46~e:211215009~c:211215009,2001-12-16T00:30Z,11537,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,211215009,2,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211215010,s:40~l:46~e:211215010~c:211215010,2001-12-16T00:30Z,11035,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,211215010,2,,"","","",,,"","","",,,"",2002,"",FALSE,TRUE
211215015,s:40~l:46~e:211215015~c:211215015,2001-12-16T00:30Z,18717,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,221,3:41,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,211215015,2,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211215024,s:40~l:46~e:211215024~c:211215024,2001-12-16T00:30Z,20712,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:30Z,1,STD,32,32.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,211215024,2,,"","","",,,"","","",,,"",2002,"",FALSE,TRUE
211215007,s:40~l:46~e:211215007~c:211215007,2001-12-16T00:00Z,13593,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,211215007,2,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211215022,s:40~l:46~e:211215022~c:211215022,2001-12-16T00:00Z,18643,TRUE,FALSE,FALSE,FALSE,[],2001-12-16T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,211215022,2,3423,Moda Center,Portland,OR,19441,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211214002,s:40~l:46~e:211214002~c:211214002,2001-12-15T00:30Z,14584,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,211214002,2,1824,TD Garden,Boston,MA,19156,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211214013,s:40~l:46~e:211214013~c:211214013,2001-12-15T00:30Z,18997,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,211214013,2,1841,STAPLES Center,Los Angeles,CA,19068,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211214014,s:40~l:46~e:211214014~c:211214014,2001-12-15T00:30Z,15212,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",211214014,2,3438,FTX Arena,Miami,FL,19600,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211214016,s:40~l:46~e:211214016~c:211214016,2001-12-15T00:00Z,17113,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,211214016,2,2029,Target Center,Minneapolis,MN,19356,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211214020,s:40~l:46~e:211214020~c:211214020,2001-12-15T00:00Z,20641,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:00Z,1,STD,0,0.0,3,3,STATUS_FINAL,post,TRUE,Final,Final,Final,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,211214020,2,1845,Wells Fargo Center,Philadelphia,PA,20155,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211214021,s:40~l:46~e:211214021~c:211214021,2001-12-15T00:00Z,16187,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,211214021,2,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211214026,s:40~l:46~e:211214026~c:211214026,2001-12-15T00:00Z,19111,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,211214026,2,3093,Vivint Smart Home Arena,Salt Lake City,UT,18306,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211214027,s:40~l:46~e:211214027~c:211214027,2001-12-15T00:00Z,20674,TRUE,FALSE,FALSE,FALSE,[],2001-12-15T00:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,211214027,2,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211213006,s:40~l:46~e:211213006~c:211213006,2001-12-14T00:30Z,17408,TRUE,FALSE,FALSE,FALSE,[],2001-12-14T00:30Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,211213006,2,516,American Airlines Center,Dallas,TX,19200,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211213008,s:40~l:46~e:211213008~c:211213008,2001-12-14T00:30Z,20138,TRUE,FALSE,FALSE,FALSE,[],2001-12-14T00:30Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,211213008,2,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211213003,s:40~l:46~e:211213003~c:211213003,2001-12-14T00:00Z,9791,TRUE,FALSE,FALSE,FALSE,[],2001-12-14T00:00Z,1,STD,37,37.0,1,3,STATUS_FINAL,post,TRUE,Final,Final,Final,3,s:40~l:46~t:3,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,0093B1,b4975a,FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cha.png,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,211213003,2,4043,Charlotte Coliseum,Charlotte,NC,23799,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211213007,s:40~l:46~e:211213007~c:211213007,2001-12-14T00:00Z,11231,TRUE,FALSE,FALSE,FALSE,[],2001-12-14T00:00Z,1,STD,11,11.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,211213007,2,892,Ball Arena,Denver,CO,19520,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211213011,s:40~l:46~e:211213011~c:211213011,2001-12-14T00:00Z,15534,TRUE,FALSE,FALSE,FALSE,[],2001-12-14T00:00Z,1,STD,0,0.0,2,3,STATUS_FINAL,post,TRUE,Final,Final,Final,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,211213011,2,2183,Bankers Life Fieldhouse,Indianapolis,IN,17923,TRUE,"","","",,,"",2002,"",FALSE,TRUE
211213009,s:40~l:46~e:211213009~c:211213009,2001-12-13T23:00Z,16072,TRUE,FALSE,FALSE,FALSE,[],2001-12-13T23:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,211213009,2,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"","","",,,"",2002,"",FALSE,TRUE
211212027,s:40~l:46~e:211212027~c:211212027,2001-12-13T01:00Z,20674,TRUE,FALSE,FALSE,FALSE,[],2001-12-13T01:00Z,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,211212027,2,1823,Capital One Arena,Washington,DC,20600,TRUE,"","","",,,"",2002,"",FALSE,TRUE
