id,uid,date,attendance,timeValid,neutralSite,conferenceCompetition,recent,startDate,notes_type,notes_headline,type.id,type.abbreviation,venue.id,venue.fullName,venue.address.city,venue.address.state,venue.capacity,venue.indoor,status.clock,status.displayClock,status.period,status.type.id,status.type.name,status.type.state,status.type.completed,status.type.description,status.type.detail,status.type.shortDetail,format.regulation.periods,home.id,home.uid,home.location,home.name,home.abbreviation,home.displayName,home.shortDisplayName,home.color,home.alternateColor,home.isActive,home.venue.id,home.logo,home.conferenceId,home.score,home.winner,away.id,away.uid,away.location,away.name,away.abbreviation,away.displayName,away.shortDisplayName,away.color,away.alternateColor,away.isActive,away.venue.id,away.logo,away.conferenceId,away.score,away.winner,game_id,season,season_type,groups.id,groups.name,groups.shortName,groups.isConference,status.type.altDetail,tournamentId
401262526,s:40~l:41~e:401262526~c:401262526,2020-12-23T00:00Z,0,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,194,John M. Belk Arena,Davidson,NC,4300,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2166,s:40~l:41~t:2166,Davidson,Wildcats,DAV,Davidson Wildcats,Davidson,000000,e51837,True,194,https://a.espncdn.com/i/teamlogos/ncaa/500/2166.png,3,85,True,238,s:40~l:41~t:238,Vanderbilt,Commodores,VAN,Vanderbilt Commodores,Vanderbilt,000000,231f20,True,2084,https://a.espncdn.com/i/teamlogos/ncaa/500/238.png,23,65,False,401262526,2021,2,,,,,,
401261718,s:40~l:41~e:401261718~c:401261718,2020-12-23T00:00Z,624,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,3416,College Park Center,Arlington,TX,7000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,250,s:40~l:41~t:250,UT Arlington,Mavericks,UTA,UT Arlington Mavericks,UT Arlington,004b7c,f58024,True,3416,https://a.espncdn.com/i/teamlogos/ncaa/500/250.png,27,117,True,2758,s:40~l:41~t:2758,Howard Payne,Yellow Jackets,HWP,Howard Payne Yellow Jackets,Howard Payne,000000,,False,,,,53,False,401261718,2021,2,,,,,,
401260362,s:40~l:41~e:401260362~c:401260362,2020-12-23T00:00Z,723,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,1915,McBrayer Arena,Richmond,KY,6500,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2198,s:40~l:41~t:2198,Eastern Kentucky,Colonels,EKU,Eastern Kentucky Colonels,E Kentucky,660819,f0f0f0,True,1915,https://a.espncdn.com/i/teamlogos/ncaa/500/2198.png,20,86,True,2272,s:40~l:41~t:2272,High Point,Panthers,HP,High Point Panthers,High Point,b0b7bc,ebebeb,True,7116,https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png,6,67,False,401260362,2021,2,,,,,,
401260180,s:40~l:41~e:401260180~c:401260180,2020-12-23T00:00Z,0,True,False,True,False,2020-12-23T00:00Z,,,0,N/A,2025,Petersen Events Center,Pittsburgh,PA,12508,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,221,s:40~l:41~t:221,Pittsburgh,Panthers,PITT,Pittsburgh Panthers,Pittsburgh,003263,231f20,True,2025,https://a.espncdn.com/i/teamlogos/ncaa/500/221.png,2,54,False,97,s:40~l:41~t:97,Louisville,Cardinals,LOU,Louisville Cardinals,Louisville,ad000a,cccccc,True,2030,https://a.espncdn.com/i/teamlogos/ncaa/500/97.png,2,64,True,401260180,2021,2,2,Atlantic Coast Conference,ACC,True,,
401260036,s:40~l:41~e:401260036~c:401260036,2020-12-23T00:00Z,0,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,2133,XFINITY Center,College Park,MD,17950,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,120,s:40~l:41~t:120,Maryland,Terrapins,MD,Maryland Terrapins,Maryland,D5002B,ffcd00,True,2133,https://a.espncdn.com/i/teamlogos/ncaa/500/120.png,7,84,True,2325,s:40~l:41~t:2325,La Salle,Explorers,LAS,La Salle Explorers,La Salle,003356,ffce00,True,2172,https://a.espncdn.com/i/teamlogos/ncaa/500/2325.png,3,71,False,401260036,2021,2,,,,,,
401259557,s:40~l:41~e:401259557~c:401259557,2020-12-23T00:00Z,813,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,2101,Alico Arena,Fort Myers,FL,4633,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,526,s:40~l:41~t:526,Florida Gulf Coast,Eagles,FGCU,Florida Gulf Coast Eagles,FGCU,00885a,076c3b,True,2101,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,46,73,True,290,s:40~l:41~t:290,Georgia Southern,Eagles,GASO,Georgia Southern Eagles,Georgia So,003775,f0f0f0,True,2089,https://a.espncdn.com/i/teamlogos/ncaa/500/290.png,27,60,False,401259557,2021,2,,,,,,
401259009,s:40~l:41~e:401259009~c:401259009,2020-12-23T00:00Z,1061,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,1971,E. A. Diddle Arena,Bowling Green,KY,7523,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,98,s:40~l:41~t:98,Western Kentucky,Hilltoppers,WKU,Western Kentucky Hilltoppers,Western KY,F32026,b3b5b8,True,1971,https://a.espncdn.com/i/teamlogos/ncaa/500/98.png,11,88,True,2635,s:40~l:41~t:2635,Tennessee Tech,Golden Eagles,TNTC,Tennessee Tech Golden Eagles,Tennessee Tech,5A4099,ffde00,True,2152,https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png,20,68,False,401259009,2021,2,,,,,,
401257062,s:40~l:41~e:401257062~c:401257062,2020-12-23T00:00Z,334,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,2115,UTSA Convocation Center,San Antonio,TX,2650,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2636,s:40~l:41~t:2636,UTSA,Roadrunners,UTSA,UTSA Roadrunners,UTSA,002A5C,f47321,True,2115,https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png,11,88,True,2320,s:40~l:41~t:2320,Lamar,Cardinals,LAM,Lamar Cardinals,Lamar,000000,ebebeb,True,1896,https://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,25,66,False,401257062,2021,2,,,,,,
401254110,s:40~l:41~e:401254110~c:401254110,2020-12-23T00:00Z,250,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,1940,Chartway Arena,Norfolk,VA,8472,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,295,s:40~l:41~t:295,Old Dominion,Monarchs,ODU,Old Dominion Monarchs,Old Dominion,00507d,a1d2f1,True,1940,https://a.espncdn.com/i/teamlogos/ncaa/500/295.png,11,77,True,2672,s:40~l:41~t:2672,VA Wesleyan,Blue Marlins,UVW,VA Wesleyan Blue Marlins,VA Wesleyan,,,False,,,,57,False,401254110,2021,2,,,,,,
401252799,s:40~l:41~e:401252799~c:401252799,2020-12-23T00:00Z,1638,True,False,False,False,2020-12-23T00:00Z,,,0,N/A,2088,Stegeman Coliseum,Athens,GA,10523,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,61,s:40~l:41~t:61,Georgia,Bulldogs,UGA,Georgia Bulldogs,Georgia,CC0000,000000,True,2088,https://a.espncdn.com/i/teamlogos/ncaa/500/61.png,23,76,True,111,s:40~l:41~t:111,Northeastern,Huskies,NE,Northeastern Huskies,Northeastern,CC0001,c2c3c0,True,1219,https://a.espncdn.com/i/teamlogos/ncaa/500/111.png,10,58,False,401252799,2021,2,,,,,,
401257930,s:40~l:41~e:401257930~c:401257930,2020-12-23T00:30Z,2055,True,False,False,False,2020-12-23T00:30Z,,,0,N/A,1925,Coleman Coliseum,Tuscaloosa,AL,15383,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,333,s:40~l:41~t:333,Alabama,Crimson Tide,ALA,Alabama Crimson Tide,Alabama,690014,f1f2f3,True,1925,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,23,85,True,2193,s:40~l:41~t:2193,East Tennessee State,Buccaneers,ETSU,East Tennessee State Buccaneers,ETSU,002d61,ffc423,True,4935,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png,24,69,False,401257930,2021,2,,,,,,
401255056,s:40~l:41~e:401255056~c:401255056,2020-12-23T00:30Z,1222,True,False,False,False,2020-12-23T00:30Z,,,0,N/A,2061,Fant-Ewing Coliseum,Monroe,LA,7085,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2433,s:40~l:41~t:2433,UL Monroe,Warhawks,ULM,UL Monroe Warhawks,UL Monroe,231F20,b18445,True,2061,https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png,27,57,False,2348,s:40~l:41~t:2348,Louisiana Tech,Bulldogs,LT,Louisiana Tech Bulldogs,Louisiana Tech,002d65,d3313a,True,1982,https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,11,68,True,401255056,2021,2,,,,,,
401271214,s:40~l:41~e:401271214~c:401271214,2020-12-23T02:00Z,0,True,False,False,False,2020-12-23T02:00Z,,,0,N/A,6853,RIMAC Arena,San Diego,CA,4000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,28,s:40~l:41~t:28,UC San Diego,Tritons,UCSD,UC San Diego Tritons,UC San Diego,000000,,True,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/28.png,9,77,True,3249,s:40~l:41~t:3249,St. Katherine,Firebirds,STKAT,St. Katherine Firebirds,St. Katherine,,,False,,,,51,False,401271214,2021,2,,,,,,
401271033,s:40~l:41~e:401271033~c:401271033,2020-12-23T02:00Z,0,True,False,False,False,2020-12-23T02:00Z,,,0,N/A,506,Gill Coliseum,Corvallis,OR,9301,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,204,s:40~l:41~t:204,Oregon State,Beavers,ORST,Oregon State Beavers,Oregon State,c34500,dea076,True,506,https://a.espncdn.com/i/teamlogos/ncaa/500/204.png,21,67,True,2502,s:40~l:41~t:2502,Portland State,Vikings,PRST,Portland State Vikings,Portland State,00311e,ebebeb,True,6020,https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png,5,62,False,401271033,2021,2,,,,,,
401253913,s:40~l:41~e:401253913~c:401253913,2020-12-23T02:00Z,1669,True,False,False,False,2020-12-23T02:00Z,,,0,N/A,2194,Ed and Rae Schollmaier Arena,Fort Worth,TX,6700,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2628,s:40~l:41~t:2628,TCU,Horned Frogs,TCU,TCU Horned Frogs,TCU,3C377D,f1f2f3,True,2194,https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png,8,89,True,2449,s:40~l:41~t:2449,North Dakota State,Bison,NDSU,North Dakota State Bison,N Dakota St,01402A,ffffff,True,5433,https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png,49,82,False,401253913,2021,2,,,,,,
401262449,s:40~l:41~e:401262449~c:401262449,2020-12-23T04:00Z,0,True,True,False,False,2020-12-23T04:00Z,event,Far West Classic,1,STD,5060,T-Mobile Arena,Las Vegas,NV,19000,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2253,s:40~l:41~t:2253,Grand Canyon,Antelopes,GCU,Grand Canyon Antelopes,Grand Canyon,522398,f0f0f0,True,4534,https://a.espncdn.com/i/teamlogos/ncaa/500/2253.png,30,64,False,38,s:40~l:41~t:38,Colorado,Buffaloes,COLO,Colorado Buffaloes,Colorado,d1c57e,ffd200,True,2207,https://a.espncdn.com/i/teamlogos/ncaa/500/38.png,21,74,True,401262449,2021,2,,,,,,
401262675,s:40~l:41~e:401262675~c:401262675,2020-12-23T02:00Z,0,True,True,False,False,2020-12-23T02:00Z,,,0,N/A,812,Robert A. Mott Athletics Center,San Luis Obispo,CA,3032,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2608,s:40~l:41~t:2608,Saint Mary's,Gaels,SMC,Saint Mary's Gaels,Saint Mary's,003768,d02f35,True,488,https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png,29,49,False,21,s:40~l:41~t:21,San Diego State,Aztecs,SDSU,San Diego State Aztecs,San Diego State,BF2C37,a8996e,True,2111,https://a.espncdn.com/i/teamlogos/ncaa/500/21.png,44,74,True,401262675,2021,2,,,,,,
401264441,s:40~l:41~e:401264441~c:401264441,2020-12-22T05:00Z,0,False,False,False,False,2020-12-22T05:00Z,,,0,N/A,501,Jenny Craig Pavilion,San Diego,CA,5100,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,301,s:40~l:41~t:301,San Diego,Toreros,USD,San Diego Toreros,San Diego,2f99d4,2f99d4,True,501,https://a.espncdn.com/i/teamlogos/ncaa/500/301.png,29,0,,299,s:40~l:41~t:299,Long Beach State,Beach,LBSU,Long Beach State Beach,Long Beach St,000000,f1f2f3,True,539,https://a.espncdn.com/i/teamlogos/ncaa/500/299.png,9,0,,401264441,2021,2,,,,,,
401261652,s:40~l:41~e:401261652~c:401261652,2020-12-22T05:00Z,0,False,False,False,False,2020-12-22T05:00Z,,,0,N/A,2028,ExtraMile Arena,Boise,ID,12380,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,68,s:40~l:41~t:68,Boise State,Broncos,BSU,Boise State Broncos,Boise State,09347A,d8d9da,True,2028,https://a.espncdn.com/i/teamlogos/ncaa/500/68.png,44,0,,2351,s:40~l:41~t:2351,Loyola Marymount,Lions,LMU,Loyola Marymount Lions,LMU,880029,00345b,True,2173,https://a.espncdn.com/i/teamlogos/ncaa/500/2351.png,29,0,,401261652,2021,2,,,,,,
401255677,s:40~l:41~e:401255677~c:401255677,2020-12-22T05:00Z,0,False,False,False,False,2020-12-22T05:00Z,,,0,N/A,2212,The Pavilion (UC Davis),Davis,CA,5931,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,302,s:40~l:41~t:302,UC Davis,Aggies,UCD,UC Davis Aggies,UC Davis,002855,c3c4c6,True,2212,https://a.espncdn.com/i/teamlogos/ncaa/500/302.png,9,0,,3078,s:40~l:41~t:3078,William Jessup,Warriors,WIL,William Jessup Warriors,William Jessup,000000,,False,,,,0,,401255677,2021,2,,,,,,
401268999,s:40~l:41~e:401268999~c:401268999,2020-12-22T18:00Z,0,True,False,False,False,2020-12-22T18:00Z,,,0,N/A,5995,Flowers Hall,Florence,AL,3500,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2453,s:40~l:41~t:2453,North Alabama,Lions,UNA,North Alabama Lions,North Alabama,663399,,True,5995,https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png,46,0,,2296,s:40~l:41~t:2296,Jackson State,Tigers,JKST,Jackson State Tigers,Jackson St,123297,b5b7ba,True,1945,https://a.espncdn.com/i/teamlogos/ncaa/500/2296.png,26,0,,401268999,2021,2,,,,,,
401260046,s:40~l:41~e:401260046~c:401260046,2020-12-22T18:00Z,0,True,False,False,False,2020-12-22T18:00Z,,,1,STD,2007,Rose Hill Gymnasium,Bronx,NY,3200,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2230,s:40~l:41~t:2230,Fordham,Rams,FOR,Fordham Rams,Fordham,830032,909090,True,2007,https://a.espncdn.com/i/teamlogos/ncaa/500/2230.png,3,0,,2619,s:40~l:41~t:2619,Stony Brook,Seawolves,STBK,Stony Brook Seawolves,Stony Brook,990000,,True,2231,https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png,1,0,,401260046,2021,2,,,,,,
401259379,s:40~l:41~e:401259379~c:401259379,2020-12-22T18:00Z,0,True,False,False,False,2020-12-22T18:00Z,,,0,N/A,2175,Knott Arena,Emmitsburg,MD,3121,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,116,s:40~l:41~t:116,Mount St. Mary's,Mountaineers,MSM,Mount St. Mary's Mountaineers,Mount St Mary,005596,ebebeb,True,2175,https://a.espncdn.com/i/teamlogos/ncaa/500/116.png,19,0,,47,s:40~l:41~t:47,Howard,Bison,HOW,Howard Bison,Howard,9e0b0e,6b818d,True,1978,https://a.espncdn.com/i/teamlogos/ncaa/500/47.png,16,0,,401259379,2021,2,,,,,,
401258900,s:40~l:41~e:401258900~c:401258900,2020-12-22T18:00Z,0,True,False,False,False,2020-12-22T18:00Z,,,0,N/A,432,James H. Hilton Coliseum,Ames,IA,14356,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,66,s:40~l:41~t:66,Iowa State,Cyclones,ISU,Iowa State Cyclones,Iowa State,660015,830b2c,True,432,https://a.espncdn.com/i/teamlogos/ncaa/500/66.png,8,0,,2130,s:40~l:41~t:2130,Chicago State,Cougars,CHIC,Chicago State Cougars,Chicago State,006700,,True,1951,https://a.espncdn.com/i/teamlogos/ncaa/500/2130.png,30,0,,401258900,2021,2,,,,,,
401270117,s:40~l:41~e:401270117~c:401270117,2020-12-22T19:00Z,0,True,False,False,False,2020-12-22T19:00Z,,,0,N/A,1903,Daskalakis Athletic Center,Philadelphia,PA,2509,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2182,s:40~l:41~t:2182,Drexel,Dragons,DREX,Drexel Dragons,Drexel,020260,ffd65a,True,1903,https://a.espncdn.com/i/teamlogos/ncaa/500/2182.png,10,0,,2561,s:40~l:41~t:2561,Siena,Saints,SIE,Siena Saints,Siena,037961,eea60f,True,20,https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png,13,0,,401270117,2021,2,,,,,,
401257613,s:40~l:41~e:401257613~c:401257613,2020-12-22T19:00Z,0,True,False,False,False,2020-12-22T19:00Z,,,0,N/A,2021,Hill Field House,Baltimore,MD,4250,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2415,s:40~l:41~t:2415,Morgan State,Bears,MORG,Morgan State Bears,Morgan State,014786,f47937,True,2021,https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png,16,0,,408,s:40~l:41~t:408,Washington Adventist,Shock,WAU,Washington Adventist Shock,WA Adventist,,,False,,,,0,,401257613,2021,2,,,,,,
401270633,s:40~l:41~e:401270633~c:401270633,2020-12-22T21:00Z,0,True,False,False,False,2020-12-22T21:00Z,,,1,STD,1924,Events Center (Binghamton),Binghamton,NY,5142,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2066,s:40~l:41~t:2066,Binghamton,Bearcats,BING,Binghamton Bearcats,Binghamton,00614A,f0f0f0,True,1924,https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png,1,0,,2115,s:40~l:41~t:2115,Central Connecticut,Blue Devils,CCSU,Central Connecticut Blue Devils,C Connecticut,1B49A2,d1d5d8,True,2144,https://a.espncdn.com/i/teamlogos/ncaa/500/2115.png,19,0,,401270633,2021,2,,,,,,
401262516,s:40~l:41~e:401262516~c:401262516,2020-12-22T21:00Z,0,True,False,False,False,2020-12-22T21:00Z,,,0,N/A,2042,Reilly Center,Saint Bonaventure,NY,5480,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,179,s:40~l:41~t:179,St. Bonaventure,Bonnies,SBU,St. Bonaventure Bonnies,St. Bonaventure,70261D,,True,2042,https://a.espncdn.com/i/teamlogos/ncaa/500/179.png,3,0,,2084,s:40~l:41~t:2084,Buffalo,Bulls,BUFF,Buffalo Bulls,Buffalo,041A9B,ebebeb,True,2107,https://a.espncdn.com/i/teamlogos/ncaa/500/2084.png,14,0,,401262516,2021,2,,,,,,
401269215,s:40~l:41~e:401269215~c:401269215,2020-12-22T22:00Z,0,True,False,False,False,2020-12-22T22:00Z,,,0,N/A,586,Matadome,Northridge,CA,2500,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,2463,s:40~l:41~t:2463,CSU Northridge,Matadors,CSUN,CSU Northridge Matadors,CSU Northridge,b50000,,True,586,https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png,9,0,,279,s:40~l:41~t:279,Pacific,Tigers,PAC,Pacific Tigers,Pacific,F47820,c2c3c0,True,553,https://a.espncdn.com/i/teamlogos/ncaa/500/279.png,29,0,,401269215,2021,2,,,,,,
401260182,s:40~l:41~e:401260182~c:401260182,2020-12-23T00:00Z,0,True,False,True,False,2020-12-23T00:00Z,,,0,N/A,1964,Carrier Dome,Syracuse,NY,35446,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2,183,s:40~l:41~t:183,Syracuse,Orange,SYR,Syracuse Orange,Syracuse,F37321,0d1d37,True,1964,https://a.espncdn.com/i/teamlogos/ncaa/500/183.png,2,0,,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,True,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,0,,401260182,2021,2,2,Atlantic Coast Conference,ACC,True,,
401262559,s:40~l:41~e:401262559~c:401262559,2020-12-23T02:00Z,0,True,False,True,False,2020-12-23T02:00Z,,,0,N/A,2053,Arena Auditorium,Laramie,WY,11612,True,0.0,0:00,0,6,STATUS_POSTPONED,post,False,Postponed,Postponed,Postponed,2,2751,s:40~l:41~t:2751,Wyoming,Cowboys,WYO,Wyoming Cowboys,Wyoming,533B22,ffffff,True,2053,https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png,44,0,,2439,s:40~l:41~t:2439,UNLV,Rebels,UNLV,UNLV Rebels,UNLV,000000,c2c4c6,True,2083,https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png,44,0,,401262559,2021,2,44,Mountain West Conference,Mountain West,True,,
401257448,s:40~l:41~e:401257448~c:401257448,2020-12-23T02:00Z,0,True,False,True,False,2020-12-23T02:00Z,,,0,N/A,833,Desert Financial Arena,Tempe,AZ,14198,True,0.0,0:00,0,5,STATUS_CANCELED,post,False,Canceled,Canceled,Canceled,2,9,s:40~l:41~t:9,Arizona State,Sun Devils,ASU,Arizona State Sun Devils,Arizona State,942139,f1f2f3,True,833,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,21,0,,254,s:40~l:41~t:254,Utah,Utes,UTAH,Utah Utes,Utah,890012,7e8083,True,2196,https://a.espncdn.com/i/teamlogos/ncaa/500/254.png,21,0,,401257448,2021,2,21,Pac-12 Conference,Pac-12,True,,
401255019,s:40~l:41~e:401255019~c:401255019,2020-12-24T00:00Z,0,True,False,True,False,2020-12-24T00:00Z,,,0,N/A,5777,Fiserv Forum,Milwaukee,WI,17341,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,269,s:40~l:41~t:269,Marquette,Golden Eagles,MARQ,Marquette Golden Eagles,Marquette,083963,ffffff,True,5777,https://a.espncdn.com/i/teamlogos/ncaa/500/269.png,4,68,False,222,s:40~l:41~t:222,Villanova,Wildcats,VILL,Villanova Wildcats,Villanova,123d7C,f0f0f0,True,1969,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,4,85,True,401255019,2021,2,4,Big East Conference,Big East,True,,
401258878,s:40~l:41~e:401258878~c:401258878,2020-12-23T22:00Z,4191,True,False,False,False,2020-12-23T22:00Z,,,0,N/A,2044,Thompson-Boling Arena,Knoxville,TN,21678,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,2633,s:40~l:41~t:2633,Tennessee,Volunteers,TENN,Tennessee Volunteers,Tennessee,EE9627,ffffff,True,2044,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,23,80,True,2908,s:40~l:41~t:2908,South Carolina Upstate,Spartans,SCUP,South Carolina Upstate Spartans,SC Upstate,008545,000000,True,2070,https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png,6,60,False,401258878,2021,2,,,,,,
401263333,s:40~l:41~e:401263333~c:401263333,2020-12-23T21:30Z,0,True,False,True,False,2020-12-23T21:30Z,,,0,N/A,317,Value City Arena,Columbus,OH,19049,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,194,s:40~l:41~t:194,Ohio State,Buckeyes,OSU,Ohio State Buckeyes,Ohio State,de3129,666666,True,317,https://a.espncdn.com/i/teamlogos/ncaa/500/194.png,7,80,True,164,s:40~l:41~t:164,Rutgers,Scarlet Knights,RUTG,Rutgers Scarlet Knights,Rutgers,d21034,ffffff,True,2008,https://a.espncdn.com/i/teamlogos/ncaa/500/164.png,7,68,False,401263333,2021,2,7,Big Ten Conference,Big Ten,True,,
401255016,s:40~l:41~e:401255016~c:401255016,2020-12-23T20:00Z,1673,True,False,True,False,2020-12-23T20:00Z,,,0,N/A,353,CHI Health Center Omaha,Omaha,NE,17352,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,156,s:40~l:41~t:156,Creighton,Bluejays,CREI,Creighton Bluejays,Creighton,13299e,00235d,True,353,https://a.espncdn.com/i/teamlogos/ncaa/500/156.png,4,66,True,2752,s:40~l:41~t:2752,Xavier,Musketeers,XAV,Xavier Musketeers,Xavier,002144,9ea2a2,True,1973,https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png,4,61,False,401255016,2021,2,4,Big East Conference,Big East,True,,
401263334,s:40~l:41~e:401263334~c:401263334,2020-12-23T23:30Z,158,True,False,True,False,2020-12-23T23:30Z,,,0,N/A,1942,Bryce Jordan Center,University Park,PA,15104,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,213,s:40~l:41~t:213,Penn State,Nittany Lions,PSU,Penn State Nittany Lions,Penn State,00265D,002e5c,True,1942,https://a.espncdn.com/i/teamlogos/ncaa/500/213.png,7,81,False,356,s:40~l:41~t:356,Illinois,Fighting Illini,ILL,Illinois Fighting Illini,Illinois,f77329,fa6300,True,2127,https://a.espncdn.com/i/teamlogos/ncaa/500/356.png,7,98,True,401263334,2021,2,7,Big Ten Conference,Big Ten,True,,
401271556,s:40~l:41~e:401271556~c:401271556,2020-12-23T17:00Z,82,True,False,False,False,2020-12-23T17:00Z,,,0,N/A,282,Purcell Pavilion,South Bend,IN,9149,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,87,s:40~l:41~t:87,Notre Dame,Fighting Irish,ND,Notre Dame Fighting Irish,Notre Dame,00122b,ae9142,True,282,https://a.espncdn.com/i/teamlogos/ncaa/500/87.png,2,81,True,91,s:40~l:41~t:91,Bellarmine,Knights,BELL,Bellarmine Knights,Bellarmine,000000,,True,,https://a.espncdn.com/i/teamlogos/ncaa/500/91.png,46,70,False,401271556,2021,2,,,,,,
401262157,s:40~l:41~e:401262157~c:401262157,2020-12-23T17:00Z,25,True,False,False,False,2020-12-23T17:00Z,,,0,N/A,2157,Trask Coliseum,Wilmington,NC,5200,True,0.0,0:00,2,3,STATUS_FINAL,post,True,Final,Final,Final,2,350,s:40~l:41~t:350,UNC Wilmington,Seahawks,UNCW,UNC Wilmington Seahawks,UNC Wilmington,1d2f68,00665e,True,2157,https://a.espncdn.com/i/teamlogos/ncaa/500/350.png,10,87,True,2169,s:40~l:41~t:2169,Delaware State,Hornets,DSU,Delaware State Hornets,Delaware State,FF3630,009cdd,True,1957,https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png,16,63,False,401262157,2021,2,,,,,,
