Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Major Contributor,2,Jordan Mason,6-2,175,Jr,18,NA,19,97.8,24.3,28.7,46.5,49.4,5.6,11.5,11.5,14.6,0.5,1.9,5,3.3,19.8,13,17,0.765,25,47,0.532,10,39,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Fullerton,2015,25641
Significant Contributor,3,Moses Morgan,6-6,220,Sr,29,25,63.7,81.9,20.5,25.5,40.7,41.7,2.1,4.9,4.9,15.1,1.2,1,2.8,2.6,15.6,21,40,0.525,40,119,0.336,43,138,0.312,NA,NA,NA,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Cal St. Fullerton,2015,10979
Role Player,21,Steven McClellan,6-7,250,Sr,29,26,63.1,104.1,16.1,14.7,53.7,55.6,11.8,6.1,6.1,20.9,1.3,0.9,4.8,2.7,32.7,31,48,0.646,79,147,0.537,0,0,0,NA,NA,NA,NA,308,441,13,2,NA,NA,NA,NA,NA,NA,NA,NA,375,NA,National Rank,Cal St. Fullerton,2015,10740
Role Player,11,Josh Gentry,6-4,180,Sr,29,19,59.7,101,16.5,13.5,46.5,57.6,3.4,11,11.9,24.7,1.3,1.4,2.9,3.8,61.4,71,78,0.91,50,98,0.51,6,29,0.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,National Rank,Cal St. Fullerton,2015,19352
Role Player,33,Kennedy Esume,6-10,245,Jr,29,15,37.2,92.4,18.1,17.2,49.5,49.2,9.3,2.6,2.6,18.5,4.8,1.1,5.2,3.7,45.5,21,46,0.457,50,101,0.495,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Fullerton,2015,25645
Role Player,34,Temjae Singleton,6-7,205,Jr,19,1,11.9,76.2,19.1,19.7,35.1,37.9,6.5,6,6,20.5,0,0,6.3,3.1,29.7,6,11,0.545,4,11,0.364,6,26,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Fullerton,2015,25646
Limited Role,15,Jamar Akoh,6-7,240,Fr,28,NA,33.2,79.4,14.6,12,41.3,43.1,5.8,5.8,5.8,24.6,1.7,1.9,4.1,3.3,57.1,17,36,0.472,23,58,0.397,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Fullerton,2015,25643
Nearly Invisible,22,Sheldon Blackwell,6-5,175,So,29,5,42.8,85.1,11.7,9.2,35.5,42.1,3.2,13.3,13.3,23.8,0,2.2,2.5,2.7,59.7,23,37,0.622,19,54,0.352,2,8,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431,NA,NA,NA,NA,NA,National Rank,Cal St. Fullerton,2015,19356
Nearly Invisible,13,Joe Boyd,6-9,240,So,29,14,41.7,88.1,11.7,10.3,41.2,46.8,6.7,5,5,25.5,1.4,0.2,5.1,2,30.9,17,21,0.81,28,68,0.412,0,0,0,NA,NA,NA,NA,NA,NA,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Cal St. Fullerton,2015,19354
Significant Contributor,21,Stephen Maxwell,6-7,220,Sr,31,31,84.5,104.3,23.9,24,48.2,54.6,11.2,4.3,4.3,15,0.6,1.4,3.1,5.3,56.1,138,185,0.746,159,330,0.482,0,0,0,155,NA,459,NA,NA,NA,173,NA,NA,496,NA,NA,NA,19,139,NA,NA,NA,National Rank,Cal St. Northridge,2015,11851
Significant Contributor,3,Stephan Hicks,6-6,200,Sr,30,30,81.1,114.4,22.9,23.6,53.2,60.4,6.1,10.5,10.5,13.6,1.6,1.6,2.9,5.3,58,149,181,0.823,142,274,0.518,16,38,0.421,28,233,NA,NA,349,127,NA,NA,NA,302,NA,NA,NA,181,113,149,NA,NA,National Rank,Cal St. Northridge,2015,11850
Significant Contributor,14,Aaron Parks,6-3,198,So,30,10,69.8,89.1,23.7,21.8,36.9,47.7,1.8,13,13.7,19.5,1.4,1.5,3.6,5.8,69,131,171,0.766,75,201,0.373,11,47,0.234,NA,NA,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,47,394,NA,NA,National Rank,Cal St. Northridge,2015,19119
Role Player,15,Devonte Elliott,6-10,220,Sr,31,23,66.2,86.8,19.7,22.2,40.4,45,5.4,7.7,7.7,18,5.5,1.3,4.2,2.9,25.4,48,61,0.787,85,205,0.415,8,35,0.229,NA,NA,NA,NA,NA,NA,NA,293,NA,NA,175,NA,NA,NA,NA,NA,NA,NA,National Rank,Cal St. Northridge,2015,11049
Role Player,2,Landon Drew,6-1,175,Jr,30,30,63.6,91,17.4,16.7,42.8,44.9,1.1,36,36.3,24.3,0.1,1.8,3.8,1.9,15.6,19,27,0.704,32,89,0.36,28,84,0.333,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Cal St. Northridge,2015,14506
Role Player,0,Taelin Webb,6-0,175,Fr,28,NA,33.1,71.2,17.3,14.6,34.8,38.9,1.8,22,22.6,32.2,1.1,1.6,3.4,2.4,29.1,15,23,0.652,17,60,0.283,7,19,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Northridge,2015,25427
Role Player,13,Ajon Efferson,6-0,170,Fr,24,NA,20.7,90.6,19,25.2,49.4,49.2,0.5,12,12.6,17.3,0,0.9,2.8,1.7,5.9,2,5,0.4,9,32,0.281,22,53,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Northridge,2015,25432
Limited Role,11,Tre Hale-Edmerson,6-7,215,Jr,31,31,77.9,86.8,12.7,12.4,49.4,50.4,2.5,16.4,16.4,29.5,4.5,2.2,4.5,1.4,8.9,10,14,0.714,64,126,0.508,9,31,0.29,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,247,NA,NA,NA,NA,NA,NA,NA,National Rank,Cal St. Northridge,2015,14508
Benchwarmer,5,Zacarry Douglas,6-8,205,Fr,2,NA,2.3,136.8,9.9,13.2,70,63.9,8.4,7.7,7.7,0,0,2.1,5.5,1.7,20,0,1,0,2,4,0.5,1,1,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cal St. Northridge,2015,25430
Go-to Guys,3,Tyrone Wallace,6-5,200,Jr,33,33,86.6,95.1,31.3,30.2,45.4,48.4,3,26,26,15.7,0.9,2.2,3.2,5.9,40.5,120,198,0.606,180,401,0.449,28,88,0.318,101,NA,2,88,NA,NA,NA,153,212,NA,NA,NA,NA,84,NA,NA,NA,NA,National Rank,California,2015,14522
Significant Contributor,24,Jordan Mathews,6-3,205,So,33,32,77.2,111.1,21,22.3,55.5,59.5,2,9.4,9.4,14,0.1,1.2,2.5,4.1,36.4,92,117,0.786,73,163,0.448,70,158,0.443,433,402,NA,NA,201,176,NA,NA,NA,351,NA,NA,453,NA,NA,301,NA,49,National Rank,California,2015,18900
Significant Contributor,45,David Kravish,6-10,240,Sr,33,33,73.2,99.4,22.3,24.8,48.4,50.6,6.9,8.7,8.7,13.9,4.9,0.8,4.3,3,18.3,45,62,0.726,158,325,0.486,4,14,0.286,NA,NA,NA,471,NA,NA,NA,158,NA,342,223,NA,NA,NA,NA,NA,NA,NA,National Rank,California,2015,11859
Significant Contributor,23,Jabari Bird,6-6,198,So,23,21,48.7,105.3,20.2,23.1,51.2,53.3,3.9,13,13,12.9,1.5,1,3.1,2.7,16.2,26,34,0.765,61,126,0.484,31,84,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,California,2015,18901
Role Player,14,Christian Behrens,6-8,225,Jr,30,17,38.6,98.5,16.4,15,49.1,51.1,7.9,3.8,3.8,15.8,2.1,0.7,6.1,3.6,49.1,30,53,0.566,53,108,0.491,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2015,18898
Role Player,10,Brandon Chauca,5-9,160,Fr,22,NA,15.8,83.4,17.4,15.9,53.2,53.2,0,13,13.6,31.4,0,0.6,4,2,12.8,3,6,0.5,7,16,0.438,12,31,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2015,25245
Limited Role,2,Sam Singer,6-4,204,So,33,10,59.6,94.7,14.2,11.8,48.5,48.8,1.8,22.4,22.4,24.1,0.6,1.8,4,2.2,26.7,17,35,0.486,44,84,0.524,13,47,0.277,NA,NA,NA,NA,NA,NA,NA,NA,331,NA,NA,NA,NA,NA,NA,NA,478,NA,National Rank,California,2015,18895
Limited Role,22,Kingsley Okoroh,7-1,254,Fr,30,3,29.6,87.7,12.4,9.4,46.2,47.7,8.5,3.6,3.6,26,6.9,1.2,6,2.4,44.2,12,23,0.522,24,52,0.462,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2015,25246
Limited Role,12,Roger Moute a Bidias,6-6,207,So,29,3,21.1,81.7,13.8,11.4,38.9,40.8,5.8,6.4,6.4,20.3,2.8,0.7,3.4,3.1,53.3,11,24,0.458,13,31,0.419,3,14,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,2015,18897
Nearly Invisible,1,Dwight Tarwater,6-6,230,Sr,33,13,46.5,100.9,11,12.7,49.1,50.1,4.9,4.7,4.7,15,0.6,0.6,3.2,1.3,5.5,5,6,0.833,18,31,0.581,24,79,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,California,2015,12033
Major Contributor,22,D.J. Mason,6-6,220,Jr,29,23,66.2,105.1,25.2,26.7,50.6,51.9,8.3,20.9,20.9,13.2,4,1.7,3.7,4.2,37.7,55,98,0.561,112,224,0.5,13,36,0.361,NA,NA,328,281,NA,NA,477,NA,41,251,295,NA,NA,NA,NA,NA,NA,NA,National Rank,Campbell,2015,18919
Major Contributor,25,Reco McCarter,6-6,195,Sr,26,25,64,93.8,24.7,22.8,50.2,51.6,6.2,18.7,18.7,22.2,3,3.2,3.3,4.2,44.7,53,96,0.552,69,126,0.548,26,89,0.292,NA,NA,369,NA,NA,NA,NA,NA,NA,NA,44,148,NA,NA,387,NA,309,NA,National Rank,Campbell,2015,14528
Major Contributor,33,Troy Harper,6-1,165,Fr,24,NA,35.6,89.7,26.5,25.7,44.8,49.1,1.2,11,11.1,18,0.6,1.9,4.8,5.8,60.7,50,82,0.61,23,69,0.333,25,66,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,NA,Campbell,2015,25261
Major Contributor,30,Nehemiah Mabson,6-6,250,Fr,28,NA,27.2,74.4,24.1,21,39.3,40.9,7.3,12,12.3,26.7,1.5,1.6,8,4,44,17,37,0.459,21,52,0.404,8,32,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2015,25260
Significant Contributor,15,Curtis Phillips,6-5,185,Fr,29,15,59.3,95.7,22.5,23.3,47.3,51.4,5.6,9.3,9.3,18.9,1.7,2.1,4,3.7,37.4,54,76,0.711,36,95,0.379,40,108,0.37,NA,NA,NA,NA,NA,NA,NA,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,National Rank,Campbell,2015,25258
Role Player,0,Kyre' Hamer,6-2,200,So,26,26,68.8,99.4,17.7,15.1,58.2,61.9,3.2,16.5,16.5,29.7,1.5,3.4,3.1,2.7,37.3,45,57,0.789,59,107,0.551,20,46,0.435,NA,NA,NA,NA,96,64,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,286,NA,National Rank,Campbell,2015,18918
Role Player,1,Luke Moyer,6-0,190,Jr,16,1,11.5,91.2,19,18.3,56.5,58.6,3.6,13,13.6,32.7,0,0.9,3.6,1.7,9.7,3,3,0.999,1,4,0.25,11,27,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2015,18911
Limited Role,20,Andrew Ryan,6-5,200,Sr,29,29,86.1,123.5,15.2,19.4,61,62,3.7,11.7,11.7,10.1,0.1,1.3,2.7,1.9,15,27,37,0.73,33,65,0.508,78,181,0.431,119,41,NA,NA,37,62,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,81,National Rank,Campbell,2015,11867
Limited Role,5,Rod Days,6-6,230,Jr,29,10,41.4,77,15.5,15.8,30.2,34.5,5.8,8.2,8.2,17.1,2.5,1.7,3.4,2.7,37.5,20,36,0.556,14,47,0.298,10,49,0.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Campbell,2015,11896
Nearly Invisible,13,Quinton Ray,6-0,195,So,29,16,39.9,87,10.6,8.3,37.8,40.5,3.4,19.2,19.2,31.2,0,1.8,2.5,1.2,12.2,5,6,0.833,14,33,0.424,3,16,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campbell,2015,18914
Significant Contributor,1,Zach Lewis,6-3,175,So,33,33,79.8,95.7,23.7,27.1,42.7,46.1,1.8,17,17.5,15.4,0.8,3,2.7,3.5,23.3,69,94,0.734,60,166,0.361,75,238,0.315,332,NA,491,243,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,NA,NA,NA,NA,National Rank,Canisius,2015,18920
Significant Contributor,50,Josiah Heath,6-9,230,Sr,33,33,63.9,108.4,21.4,22.1,51.3,52.6,11.7,11.4,11.4,12.7,5.1,2.2,4.2,4,37.6,56,99,0.566,135,258,0.523,0,5,0,NA,NA,NA,NA,495,NA,137,262,NA,208,205,NA,NA,NA,NA,NA,484,NA,National Rank,Canisius,2015,11876
Significant Contributor,4,Jeremiah Williams,5-11,165,Sr,33,8,54,100.1,21.7,22.5,48.9,53.1,2,18,18.3,21.2,0.9,3,3,3.3,26.1,49,59,0.831,46,109,0.422,43,117,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,NA,NA,NA,NA,NA,NA,National Rank,Canisius,2015,18922
Significant Contributor,22,Phil Valenti,6-7,195,So,24,20,45.3,101.5,23.5,22.5,47.9,51.5,7.7,22.3,22.3,19.8,1.4,2.4,4.2,3.8,32.6,44,62,0.71,73,154,0.474,12,36,0.333,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Canisius,2015,18925
Significant Contributor,2,Jermaine Crumpton,6-6,240,Fr,24,3,31.7,99.6,22.1,24.7,46.2,50.4,4,6.6,6.6,14,1.5,1.2,5,4.2,35.6,37,52,0.712,42,93,0.452,17,53,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,2015,25262
Role Player,23,Jamal Reynolds,6-5,172,Jr,33,33,62.3,118.2,16.1,12.9,50.3,57.6,9.7,13.5,13.5,15,1.8,1.9,3,4.2,74.7,83,112,0.741,74,147,0.503,1,3,0.333,NA,145,NA,NA,NA,286,315,106,NA,497,NA,NA,NA,NA,27,NA,NA,NA,National Rank,Canisius,2015,25268
Role Player,5,Kassius Robertson,6-3,169,Fr,33,NA,47.4,120.2,16.8,17.6,56.7,61.2,4.8,12,12.9,14.7,0.2,1.5,2.7,3.2,35.3,46,55,0.836,45,80,0.562,29,76,0.382,NA,94,NA,NA,NA,NA,NA,NA,NA,453,NA,NA,NA,NA,NA,NA,221,374,National Rank,Canisius,2015,25264
Role Player,14,Kevin Bleeker,6-10,225,Jr,33,10,43.7,98.3,17.2,15,49.6,53.5,8.7,11.5,11.5,25.6,6.4,1.5,5.2,2.8,32.8,30,40,0.75,41,76,0.539,13,46,0.283,NA,NA,NA,NA,NA,NA,412,371,NA,NA,125,NA,NA,NA,NA,NA,359,NA,National Rank,Canisius,2015,11871
Limited Role,11,Jan Grzelinski,5-10,160,Fr,32,25,37.7,73.5,14.8,12,35.1,36.6,1.8,22,22.9,35.2,0,1.4,2.5,1.6,11.9,6,10,0.6,16,47,0.34,9,37,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,2015,25266
Limited Role,25,Adam Weir,6-4,185,Fr,33,NA,27,83,15.5,18.7,31.4,33.6,4.1,13,13.1,13.4,1.7,1.7,5.2,1.9,12.8,8,12,0.667,7,32,0.219,15,62,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,2015,25269
Benchwarmer,10,Cassidy Ryan,6-6,215,Fr,16,NA,7.1,66.3,20.6,21.8,32.8,33.9,3.6,13,13.2,28.6,1.3,0,7.6,1.6,3.4,1,1,0.999,8,25,0.32,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canisius,2015,25265
Significant Contributor,1,Jordan Howard,5-11,180,Fr,29,29,84.3,99.9,23.3,28,51.2,55.2,0.7,14,14,19,0,0.8,1.6,4,30.8,87,111,0.784,69,162,0.426,77,198,0.389,16,NA,NA,187,NA,484,NA,NA,NA,NA,NA,NA,34,NA,NA,313,NA,301,National Rank,Central Arkansas,2015,25271
Significant Contributor,30,Mike Martin,6-0,190,Jr,28,28,79.9,94.8,21.7,21.8,49.8,53.6,1.5,29.7,29.7,27,0.3,3.2,3.7,3.1,26.3,56,70,0.8,71,156,0.455,41,110,0.373,33,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,159,NA,NA,NA,241,NA,464,National Rank,Central Arkansas,2015,25279
Significant Contributor,4,Albert Christensson,6-9,220,Fr,27,5,29.4,77.9,22.6,21.4,47.4,47.7,7.3,6.7,6.7,28.4,0.3,0.7,5.4,4.4,46.9,21,45,0.467,29,65,0.446,11,31,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Arkansas,2015,25273
Role Player,52,Jake Zuilhof,6-9,230,So,29,29,75.6,94.3,18.6,16.8,51.5,55.1,9.2,8,8,25.4,5.3,1.5,3.8,4.1,57.2,72,111,0.649,100,194,0.515,0,0,0,497,NA,NA,NA,48,NA,363,NA,NA,NA,19,NA,NA,NA,12,NA,NA,NA,National Rank,Central Arkansas,2015,19440
Role Player,10,Mathieu Kamba,6-5,205,Fr,29,13,66.9,89.8,19.4,15.7,47.8,51.8,6.8,12.9,12.9,25.7,1.8,1.4,4.1,5.1,81.9,77,131,0.588,75,150,0.5,1,10,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15,NA,NA,NA,National Rank,Central Arkansas,2015,25274
Role Player,25,Thatch Unruh,6-5,190,Fr,29,19,51.4,89.8,18.9,22.6,46.3,48.7,3.6,14,14.4,22.9,0.8,1.6,4.8,2.3,14.1,20,25,0.8,19,48,0.396,42,129,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Central Arkansas,2015,25278
Role Player,0,Boo Milligan,6-6,195,Fr,25,11,50.9,87.7,19.4,20.5,45.6,48.9,4.6,13.5,13.5,24.5,0.2,3.4,4.6,3.3,32.1,34,51,0.667,41,92,0.446,21,67,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,National Rank,Central Arkansas,2015,25270
Limited Role,21,Joel Fiegler,6-10,200,Jr,28,11,26.2,68.4,15.5,12.5,44,48.1,4.3,8.8,8.8,41.8,8.4,1.5,7.5,2.2,26,10,13,0.769,22,47,0.468,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Arkansas,2015,25276
Limited Role,2,Ethan Lee,6-7,190,So,26,NA,21.6,88.7,15.9,12.5,48.8,56.1,6.7,5.9,5.9,31.1,1.9,1.6,7.4,3.9,73.2,22,30,0.733,20,40,0.5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Arkansas,2015,18928
Nearly Invisible,13,Otas Iyekekpolor,6-8,220,Fr,23,NA,12.8,68.2,11.3,8.2,37.5,43.8,4,3.8,3.8,36.6,5.1,0.4,7.5,2.8,75,7,12,0.583,3,11,0.273,2,5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Arkansas,2015,25275
Go-to Guys,22,Faronte Drakeford,6-7,215,Sr,30,30,75.3,90.8,28.1,27.1,41.9,48,8.9,13.1,13.1,21.1,0.6,2.5,3.8,4.8,38.1,101,130,0.777,140,327,0.428,2,14,0.143,NA,NA,109,252,NA,NA,399,397,NA,NA,NA,448,NA,345,NA,345,NA,NA,National Rank,Central Connecticut,2015,19039
Major Contributor,21,Matt Mobley,6-3,175,So,31,31,92.1,99.9,26,27.7,48.6,53.2,1.5,12,12.7,17.4,0.6,1.4,2.2,4.7,36.4,118,156,0.756,97,221,0.439,74,207,0.357,18,NA,256,21,NA,NA,NA,NA,NA,NA,NA,NA,275,411,NA,447,NA,NA,National Rank,Central Connecticut,2015,19038
Significant Contributor,12,Khalen Cumberlander,6-3,185,So,28,24,72.2,91.7,20.1,21,48,49.8,2.1,16,16.2,22.2,0.2,1.6,2.3,2.7,20.9,34,53,0.642,65,137,0.474,38,117,0.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,NA,NA,NA,NA,NA,National Rank,Central Connecticut,2015,19036
Role Player,34,Brandon Peel,6-7,200,Jr,31,31,82.4,92,19.1,19.3,47.6,48.8,11.2,7.2,7.2,22.4,5.4,1.5,3.1,2.3,16.5,27,44,0.614,121,256,0.473,4,11,0.364,234,NA,NA,NA,NA,NA,175,186,NA,NA,183,NA,NA,NA,NA,NA,NA,NA,National Rank,Central Connecticut,2015,14548
Role Player,0,Corey Barrett,6-9,215,Jr,27,NA,22.7,82.4,16.6,17.9,36.8,38.4,10.7,2.3,2.3,16.1,3.4,0.7,5.5,2.5,23.5,8,16,0.5,25,68,0.368,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2015,25364
Role Player,3,Mustafa Jones,6-7,180,Fr,29,NA,19.3,79.1,16.2,16.1,34.6,38.3,8.7,3.6,3.6,19.4,5.3,0.5,2.7,2.8,32.7,10,17,0.588,18,52,0.346,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2015,25365
Limited Role,5,Kevin Seymour,6-0,175,Fr,28,22,68,80.8,12.9,10.5,41.2,42.8,1.1,23,23.2,32.7,0.6,1.3,1.4,1.6,15,11,18,0.611,33,84,0.393,11,36,0.306,NA,NA,NA,NA,NA,NA,NA,NA,309,NA,NA,NA,15,NA,NA,NA,NA,NA,National Rank,Central Connecticut,2015,25366
Limited Role,15,Shakaris Laney,6-4,200,Fr,24,3,18.2,88.4,14.5,16.8,34.3,38,4.6,13,13,13.3,1.4,1.7,3.5,2,17.6,7,9,0.778,10,24,0.417,5,27,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2015,25368
Nearly Invisible,13,Greg Andrade,6-0,180,Sr,30,12,44.4,96.2,10.7,10.3,44.8,48.3,4.2,6.3,6.3,18,2.5,1.4,2.4,2.3,41.6,20,32,0.625,18,43,0.419,11,34,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,NA,National Rank,Central Connecticut,2015,25367
Benchwarmer,11,Malcolm McMillan,6-0,180,Sr,2,2,4.8,53.7,19.5,18.6,10,20.7,1.9,22.2,22.2,26.8,1.8,1,4.7,2.9,26.7,4,4,0.999,0,8,0,1,7,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Connecticut,2015,11892
Go-to Guys,15,Chris Fowler,6-1,191,Jr,29,29,88,111.8,28.4,24.2,53.4,57,1.6,36,36.1,18.6,0.8,2.5,2.7,5.9,52.3,122,179,0.682,154,281,0.548,19,61,0.311,68,368,93,NA,336,324,NA,NA,22,NA,NA,46,NA,82,202,NA,307,NA,National Rank,Central Michigan,2015,14559
Major Contributor,30,Austin Keel,6-3,182,Sr,27,NA,18,106.4,24.1,25.2,53.4,55.7,4,13.3,13.3,15.8,0,1.5,2.1,4.3,32.9,16,24,0.667,24,36,0.667,10,37,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2015,11904
Significant Contributor,4,Rayshawn Simmons,6-4,185,Jr,29,29,69.6,106.4,21.6,17.9,45,51.2,4.1,26.5,26.5,19.7,0.3,2.5,3.6,4.3,47.5,71,95,0.747,69,151,0.457,14,49,0.286,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,474,NA,NA,302,NA,NA,NA,National Rank,Central Michigan,2015,19027
Significant Contributor,5,Braylon Rayson,5-9,185,So,29,29,59.8,108.7,23.3,27.4,50.2,54.7,3.4,8.5,8.5,12.5,0.2,2.4,3.1,3.7,23.6,56,62,0.903,57,117,0.487,50,146,0.342,NA,NA,NA,232,NA,NA,NA,NA,NA,194,NA,NA,NA,NA,NA,9,NA,NA,National Rank,Central Michigan,2015,19024
Role Player,12,Josh Kozinski,6-4,170,So,29,NA,43.8,119,16.6,24.6,54.9,55.8,1.9,2.7,2.7,2.2,0,1.3,2.8,2.1,8.7,11,15,0.733,2,4,0.5,62,169,0.367,NA,113,NA,484,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Central Michigan,2015,19030
Role Player,10,Austin Stewart,6-6,206,Jr,29,NA,36.7,109.8,18.5,15,54.5,58.6,10.7,4,4,19.4,0,2.6,3.8,4.6,67,40,59,0.678,27,61,0.443,14,27,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Central Michigan,2015,16803
